"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "cat" "description" "feature" "count" "plus_minus" "analysis"
"LOCNA.11" 146.614345126383 -1.58967086850565 0.196564651423858 3.51091870074164e-17 5.4922471541935e-14 "characterized" NA NA 1 "-1" "triploid_desiccation"
"LOC105341870" 23.2627778338928 -1.59415440316634 0.659314668987294 0.000465511435967352 0.0217247626622265 "characterized" "glyoxylate reductase/hydroxypyruvate reductase" "genome" 1 "-1" "triploid_desiccation"
"LOC105335714" 797.914694568525 -1.71127175664798 0.452291113429049 5.98228407924051e-06 0.000779857199552103 "characterized" "lectin BRA-3 isoform X4" "genome" 1 "-1" "triploid_desiccation"
"LOC117682909" 12.0015906067045 -1.90911347951453 0.444286068580918 7.60078821262747e-07 0.000142681996327443 "characterized" "heavy metal-binding protein HIP-like isoform X1" "genome" 1 "-1" "triploid_desiccation"
"LOC105342748" 18.6231235461124 -1.9220820040662 0.294530701500421 3.57191327895456e-12 2.9153024379363e-09 "characterized" "microfibril-associated glycoprotein 4" "genome" 1 "-1" "triploid_desiccation"
"LOC117686727" 27.8326416146715 -1.94849431207973 0.577267454505701 2.71393809077406e-05 0.00261261773538517 "characterized" "short-chain collagen C4-like" "genome" 1 "-1" "triploid_desiccation"
"LOC105326729" 11.863308142329 -1.99164048315355 0.43434578401564 2.23409822415122e-07 5.24231148297083e-05 "characterized" "complement C1q-like protein 3" "genome" 1 "-1" "triploid_desiccation"
"LOC117690533" 16.814866831488 -1.99456313235755 0.561910339938293 1.57453433256287e-05 0.00167938400516308 "characterized" "serine/threonine-protein kinase TAO3-like" "genome" 1 "-1" "triploid_desiccation"
"LOC117691193" 25.7005559900126 -2.15118255302749 0.582739917113104 8.53425242769753e-06 0.00104029212060219 "characterized" "elongation factor 2-like" "genome" 1 "-1" "triploid_desiccation"
"LOC105320276" 293.705684226262 -2.49821988900664 0.336209775167471 5.09734511663354e-15 6.37915750196298e-12 "characterized" "translation initiation factor IF-2-like isoform X7" "genome" 1 "-1" "triploid_desiccation"
"LOC105321620" 22.2046772721122 -2.74053077109486 0.619124661075385 3.8838730883344e-07 8.2850074561606e-05 "characterized" "heavy metal-binding protein HIP" "genome" 1 "-1" "triploid_desiccation"
"LOC109619585" 96.465189078017 -3.45231473079686 0.752061988326585 1.61158506643972e-07 4.0336899822942e-05 "characterized" "sterile alpha motif domain-containing protein 9-like" "genome" 1 "-1" "triploid_desiccation"
"LOC105318074" 395.656243547904 -3.68036490459778 0.38605958666545 7.60397599930267e-23 1.78427296823637e-19 "characterized" "perlucin-like protein" "genome" 1 "-1" "triploid_desiccation"
"LOC105330078" 668.762487520556 -4.08410235900246 0.64341766286035 9.23417662473677e-12 6.42014679998366e-09 "characterized" "fucolectin" "genome" 1 "-1" "triploid_desiccation"
