gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105348135,2.2501118006338e-06,3.65918949956071,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0050728,negative regulation of inflammatory response,stress response,P
LOC105348135,2.2501118006338e-06,3.65918949956071,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0070165,positive regulation of adiponectin secretion,cell-cell signaling,P
LOC105348135,2.2501118006338e-06,3.65918949956071,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0070165,positive regulation of adiponectin secretion,transport,P
LOC105348135,2.2501118006338e-06,3.65918949956071,uncharacterized protein LOC105348135,XM_034476074.1,105348135,NC_047563.1,34551834,34553312,GO:0070206,protein trimerization,cell organization and biogenesis,P
LOC105321541,1.74062647994605e-17,3.1599694193965,uncharacterized protein LOC105321541,XM_011419855.3,105321541,NC_047565.1,41433225,41436875,GO:0000209,protein polyubiquitination,protein metabolism,P
LOC105321541,1.74062647994605e-17,3.1599694193965,uncharacterized protein LOC105321541,XM_011419855.3,105321541,NC_047565.1,41433225,41436875,GO:0016567,protein ubiquitination,protein metabolism,P
LOC105321541,1.74062647994605e-17,3.1599694193965,uncharacterized protein LOC105321541,XM_011419855.3,105321541,NC_047565.1,41433225,41436875,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,protein metabolism,P
LOC105321541,1.74062647994605e-17,3.1599694193965,uncharacterized protein LOC105321541,XM_011419855.3,105321541,NC_047565.1,41433225,41436875,GO:0042787,protein ubiquitination during ubiquitin-dependent protein catabolic process,protein metabolism,P
LOC105343216,0.000940785516296465,3.07993646560714,heat shock protein 27,XM_011450479.3,105343216,NW_022994901.1,45618,46405,GO:0006937,regulation of muscle contraction,other biological processes,P
LOC105343216,0.000940785516296465,3.07993646560714,heat shock protein 27,XM_011450479.3,105343216,NW_022994901.1,45618,46405,GO:0010667,negative regulation of cardiac muscle cell apoptosis,death,P
LOC105343216,0.000940785516296465,3.07993646560714,heat shock protein 27,XM_011450479.3,105343216,NW_022994901.1,45618,46405,GO:0045766,positive regulation of angiogenesis,developmental processes,P
LOC105343643,2.02438097015603e-05,3.0226836324137,complement C1q tumor necrosis factor-related protein 7,XM_011451083.3,105343643,NC_047565.1,15103715,15105188,GO:0001525,angiogenesis,developmental processes,P
LOC105343643,2.02438097015603e-05,3.0226836324137,complement C1q tumor necrosis factor-related protein 7,XM_011451083.3,105343643,NC_047565.1,15103715,15105188,GO:0030948,negative regulation of vascular endothelial growth factor receptor signaling pathway,signal transduction,P
LOC117690570,0.00459033264669537,2.90510996597142,uncharacterized protein LOC117690570 isoform X2,XM_034475023.1,117690570,NC_047562.1,1915726,1921856,GO:0043523,regulation of neuron apoptosis,death,P
LOC117690570,0.00459033264669537,2.90510996597142,uncharacterized protein LOC117690570 isoform X2,XM_034475022.1,117690570,NC_047562.1,1915726,1921619,GO:0043523,regulation of neuron apoptosis,death,P
LOC105328062,2.89960900064594e-07,2.85609606938485,baculoviral IAP repeat-containing protein 2,XM_011428813.3,105328062,NC_047563.1,22904763,22907173,GO:0007275,multicellular organismal development,developmental processes,P
LOC105328062,2.89960900064594e-07,2.85609606938485,baculoviral IAP repeat-containing protein 2,XM_011428813.3,105328062,NC_047563.1,22904763,22907173,GO:0043066,negative regulation of apoptosis,death,P
LOC105328062,2.89960900064594e-07,2.85609606938485,baculoviral IAP repeat-containing protein 2,XM_011428813.3,105328062,NC_047563.1,22904763,22907173,GO:0043154,negative regulation of caspase activity,death,P
LOC105328062,2.89960900064594e-07,2.85609606938485,baculoviral IAP repeat-containing protein 2,XM_011428813.3,105328062,NC_047563.1,22904763,22907173,GO:0051865,protein autoubiquitination,protein metabolism,P
LOC117680708,9.94124082812012e-39,2.71558347790777,serine/arginine-rich splicing factor 1-like,XM_034443058.1,117680708,NC_047564.1,44693294,44695153,GO:0006397,mRNA processing,RNA metabolism,P
LOC117680708,9.94124082812012e-39,2.71558347790777,serine/arginine-rich splicing factor 1-like,XM_034443058.1,117680708,NC_047564.1,44693294,44695153,GO:0008380,RNA splicing,RNA metabolism,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0000910,cytokinesis,other biological processes,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0006887,exocytosis,transport,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0007080,mitotic metaphase plate congression,cell cycle and proliferation,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0007080,mitotic metaphase plate congression,cell organization and biogenesis,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0010634,positive regulation of epithelial cell migration,other biological processes,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0010796,regulation of multivesicular body size,other biological processes,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0010971,positive regulation of G2/M transition of mitotic cell cycle,cell cycle and proliferation,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0015031,protein transport,transport,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0030953,spindle astral microtubule organization,cell cycle and proliferation,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0030953,spindle astral microtubule organization,cell organization and biogenesis,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0031175,neuron projection development,cell organization and biogenesis,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0031175,neuron projection development,developmental processes,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0032402,melanosome transport,transport,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0045773,positive regulation of axon extension,cell organization and biogenesis,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0045773,positive regulation of axon extension,developmental processes,P
LOC105341931,7.86411031826232e-06,2.71315208685308,ras-related protein Rab-11A,XM_011448692.3,105341931,NC_047559.1,51432122,51435676,GO:0060627,regulation of vesicle-mediated transport,transport,P
LOC105319208,4.3509928207002e-15,2.67836709795241,spliceosome RNA helicase DDX39B,XM_011416635.3,105319208,NC_047565.1,46338919,46342154,GO:0000245,spliceosome assembly,RNA metabolism,P
LOC105319208,4.3509928207002e-15,2.67836709795241,spliceosome RNA helicase DDX39B,XM_011416635.3,105319208,NC_047565.1,46338919,46342154,GO:0000245,spliceosome assembly,cell organization and biogenesis,P
LOC105319208,4.3509928207002e-15,2.67836709795241,spliceosome RNA helicase DDX39B,XM_011416635.3,105319208,NC_047565.1,46338919,46342154,GO:0000398,nuclear mRNA splicing, via spliceosome,RNA metabolism,P
LOC105319208,4.3509928207002e-15,2.67836709795241,spliceosome RNA helicase DDX39B,XM_011416635.3,105319208,NC_047565.1,46338919,46342154,GO:0001889,liver development,developmental processes,P
LOC105319208,4.3509928207002e-15,2.67836709795241,spliceosome RNA helicase DDX39B,XM_011416635.3,105319208,NC_047565.1,46338919,46342154,GO:0006406,mRNA export from nucleus,transport,P
LOC105319208,4.3509928207002e-15,2.67836709795241,spliceosome RNA helicase DDX39B,XM_011416635.3,105319208,NC_047565.1,46338919,46342154,GO:0006974,response to DNA damage stimulus,stress response,P
LOC105319208,4.3509928207002e-15,2.67836709795241,spliceosome RNA helicase DDX39B,XM_011416635.3,105319208,NC_047565.1,46338919,46342154,GO:0010501,RNA secondary structure unwinding,RNA metabolism,P
LOC105319208,4.3509928207002e-15,2.67836709795241,spliceosome RNA helicase DDX39B,XM_011416635.3,105319208,NC_047565.1,46338919,46342154,GO:0032786,positive regulation of RNA elongation,RNA metabolism,P
LOC105319208,4.3509928207002e-15,2.67836709795241,spliceosome RNA helicase DDX39B,XM_011416635.3,105319208,NC_047565.1,46338919,46342154,GO:0045727,positive regulation of translation,protein metabolism,P
LOC105319208,4.3509928207002e-15,2.67836709795241,spliceosome RNA helicase DDX39B,XM_011416635.3,105319208,NC_047565.1,46338919,46342154,GO:0046784,intronless viral mRNA export from host nucleus,transport,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_011416122.3,105318831,NC_047559.1,31193973,31196875,GO:0007050,cell cycle arrest,cell cycle and proliferation,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_011416122.3,105318831,NC_047559.1,31193973,31196875,GO:0007422,peripheral nervous system development,developmental processes,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_011416122.3,105318831,NC_047559.1,31193973,31196875,GO:0008219,cell death,death,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_011416122.3,105318831,NC_047559.1,31193973,31196875,GO:0008285,negative regulation of cell proliferation,cell cycle and proliferation,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_011416122.3,105318831,NC_047559.1,31193973,31196875,GO:0010977,negative regulation of neuron projection development,cell organization and biogenesis,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_011416122.3,105318831,NC_047559.1,31193973,31196875,GO:0010977,negative regulation of neuron projection development,developmental processes,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_011416122.3,105318831,NC_047559.1,31193973,31196875,GO:0030154,cell differentiation,other biological processes,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_011416122.3,105318831,NC_047559.1,31193973,31196875,GO:0032060,bleb formation,cell organization and biogenesis,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_011416122.3,105318831,NC_047559.1,31193973,31196875,GO:0042552,myelination,developmental processes,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_034469426.1,105318831,NC_047559.1,31194310,31196875,GO:0007050,cell cycle arrest,cell cycle and proliferation,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_034469426.1,105318831,NC_047559.1,31194310,31196875,GO:0007422,peripheral nervous system development,developmental processes,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_034469426.1,105318831,NC_047559.1,31194310,31196875,GO:0008219,cell death,death,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_034469426.1,105318831,NC_047559.1,31194310,31196875,GO:0008285,negative regulation of cell proliferation,cell cycle and proliferation,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_034469426.1,105318831,NC_047559.1,31194310,31196875,GO:0010977,negative regulation of neuron projection development,cell organization and biogenesis,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_034469426.1,105318831,NC_047559.1,31194310,31196875,GO:0010977,negative regulation of neuron projection development,developmental processes,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_034469426.1,105318831,NC_047559.1,31194310,31196875,GO:0030154,cell differentiation,other biological processes,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_034469426.1,105318831,NC_047559.1,31194310,31196875,GO:0032060,bleb formation,cell organization and biogenesis,P
LOC105318831,1.23974616057463e-07,2.54544072510155,epithelial membrane protein 3,XM_034469426.1,105318831,NC_047559.1,31194310,31196875,GO:0042552,myelination,developmental processes,P
LOC105327678,1.16978314547346e-32,2.43643408071438,uncharacterized protein LOC105327678,XM_011428281.2,105327678,NC_047565.1,57445794,57446981,GO:0006886,intracellular protein transport,transport,P
LOC117693157,0.000496479226708793,2.3944018975829,uncharacterized protein LOC117693157,XM_034483537.1,117693157,NC_047559.1,45294744,45300021,GO:0000723,telomere maintenance,DNA metabolism,P
LOC117693157,0.000496479226708793,2.3944018975829,uncharacterized protein LOC117693157,XM_034483537.1,117693157,NC_047559.1,45294744,45300021,GO:0000723,telomere maintenance,cell organization and biogenesis,P
LOC117693157,0.000496479226708793,2.3944018975829,uncharacterized protein LOC117693157,XM_034483537.1,117693157,NC_047559.1,45294744,45300021,GO:0006281,DNA repair,DNA metabolism,P
LOC117693157,0.000496479226708793,2.3944018975829,uncharacterized protein LOC117693157,XM_034483537.1,117693157,NC_047559.1,45294744,45300021,GO:0006281,DNA repair,stress response,P
LOC117693157,0.000496479226708793,2.3944018975829,uncharacterized protein LOC117693157,XM_034483537.1,117693157,NC_047559.1,45294744,45300021,GO:0006310,DNA recombination,DNA metabolism,P
LOC117689114,6.23952891774857e-15,2.36324937232715,LOW QUALITY PROTEIN: uncharacterized protein LOC117689114,XM_034468946.1,117689114,NC_047561.1,6540178,6543818,GO:0000209,protein polyubiquitination,protein metabolism,P
LOC117689114,6.23952891774857e-15,2.36324937232715,LOW QUALITY PROTEIN: uncharacterized protein LOC117689114,XM_034468946.1,117689114,NC_047561.1,6540178,6543818,GO:0016567,protein ubiquitination,protein metabolism,P
LOC117689114,6.23952891774857e-15,2.36324937232715,LOW QUALITY PROTEIN: uncharacterized protein LOC117689114,XM_034468946.1,117689114,NC_047561.1,6540178,6543818,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,protein metabolism,P
LOC117689114,6.23952891774857e-15,2.36324937232715,LOW QUALITY PROTEIN: uncharacterized protein LOC117689114,XM_034468946.1,117689114,NC_047561.1,6540178,6543818,GO:0042787,protein ubiquitination during ubiquitin-dependent protein catabolic process,protein metabolism,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459755.1,117685389,NW_022994819.1,658418,671983,GO:0006203,dGTP catabolic process,other metabolic processes,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459755.1,117685389,NW_022994819.1,658418,671983,GO:0045087,innate immune response,stress response,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459755.1,117685389,NW_022994819.1,658418,671983,GO:0045088,regulation of innate immune response,stress response,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459755.1,117685389,NW_022994819.1,658418,671983,GO:0046061,dATP catabolic process,other metabolic processes,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459755.1,117685389,NW_022994819.1,658418,671983,GO:0051607,defense response to virus,stress response,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459753.1,117685389,NW_022994819.1,658418,671982,GO:0006203,dGTP catabolic process,other metabolic processes,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459753.1,117685389,NW_022994819.1,658418,671982,GO:0006955,immune response,other biological processes,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459753.1,117685389,NW_022994819.1,658418,671982,GO:0009264,deoxyribonucleotide catabolic process,other metabolic processes,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459753.1,117685389,NW_022994819.1,658418,671982,GO:0045088,regulation of innate immune response,stress response,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459753.1,117685389,NW_022994819.1,658418,671982,GO:0046061,dATP catabolic process,other metabolic processes,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459753.1,117685389,NW_022994819.1,658418,671982,GO:0051289,protein homotetramerization,cell organization and biogenesis,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459753.1,117685389,NW_022994819.1,658418,671982,GO:0051607,defense response to virus,stress response,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459753.1,117685389,NW_022994819.1,658418,671982,GO:0060337,type I interferon-mediated signaling pathway,signal transduction,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459754.1,117685389,NW_022994819.1,658425,671982,GO:0006203,dGTP catabolic process,other metabolic processes,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459754.1,117685389,NW_022994819.1,658425,671982,GO:0006955,immune response,other biological processes,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459754.1,117685389,NW_022994819.1,658425,671982,GO:0009264,deoxyribonucleotide catabolic process,other metabolic processes,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459754.1,117685389,NW_022994819.1,658425,671982,GO:0045088,regulation of innate immune response,stress response,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459754.1,117685389,NW_022994819.1,658425,671982,GO:0046061,dATP catabolic process,other metabolic processes,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459754.1,117685389,NW_022994819.1,658425,671982,GO:0051289,protein homotetramerization,cell organization and biogenesis,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459754.1,117685389,NW_022994819.1,658425,671982,GO:0051607,defense response to virus,stress response,P
LOC117685389,0.0268594093228148,2.20748110504351,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like isoform X1,XM_034459754.1,117685389,NW_022994819.1,658425,671982,GO:0060337,type I interferon-mediated signaling pathway,signal transduction,P
LOC105320749,1.74062647994605e-17,2.19786104777582,2;5-phosphodiesterase 12 isoform X1,XM_034447195.1,105320749,NC_047565.1,4772911,4780288,GO:0006397,mRNA processing,RNA metabolism,P
LOC105320749,1.74062647994605e-17,2.19786104777582,2;5-phosphodiesterase 12 isoform X1,XM_020064270.2,105320749,NC_047565.1,4772912,4781394,GO:0006397,mRNA processing,RNA metabolism,P
LOC105332044,3.94726090216085e-08,2.16204922079134,uncharacterized protein LOC105332044 isoform X1,XM_011434471.3,105332044,NC_047564.1,53571515,53574089,GO:0006388,tRNA splicing, via endonucleolytic cleavage and ligation,RNA metabolism,P
LOC105332044,3.94726090216085e-08,2.16204922079134,uncharacterized protein LOC105332044 isoform X1,XM_011434471.3,105332044,NC_047564.1,53571515,53574089,GO:0045859,regulation of protein kinase activity,other metabolic processes,P
LOC105332044,3.94726090216085e-08,2.16204922079134,uncharacterized protein LOC105332044 isoform X1,XM_034480416.1,105332044,NC_047564.1,53571515,53573965,GO:0006388,tRNA splicing, via endonucleolytic cleavage and ligation,RNA metabolism,P
LOC105342525,1.46333262267818e-10,2.12509802475563,uncharacterized protein LOC105342525,XM_011449496.3,105342525,NC_047566.1,24255148,24264557,GO:0000209,protein polyubiquitination,protein metabolism,P
LOC105342525,1.46333262267818e-10,2.12509802475563,uncharacterized protein LOC105342525,XM_011449496.3,105342525,NC_047566.1,24255148,24264557,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,protein metabolism,P
LOC105342525,1.46333262267818e-10,2.12509802475563,uncharacterized protein LOC105342525,XM_011449496.3,105342525,NC_047566.1,24255148,24264557,GO:0042787,protein ubiquitination during ubiquitin-dependent protein catabolic process,protein metabolism,P
LOC105343637,0.00415773918819192,2.10242678985336,complement C1q tumor necrosis factor-related protein 2,XM_034448205.1,105343637,NC_047565.1,15088424,15089593,GO:0001525,angiogenesis,developmental processes,P
LOC105343637,0.00415773918819192,2.10242678985336,complement C1q tumor necrosis factor-related protein 2,XM_034448205.1,105343637,NC_047565.1,15088424,15089593,GO:0030948,negative regulation of vascular endothelial growth factor receptor signaling pathway,signal transduction,P
LOC105321259,3.2679894487209e-05,2.05271342044582,proline-rich transmembrane protein 1,XM_011419524.3,105321259,NC_047563.1,61457654,61462560,GO:0009607,response to biotic stimulus,other biological processes,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0001558,regulation of cell growth,other biological processes,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0006513,protein monoubiquitination,protein metabolism,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0007050,cell cycle arrest,cell cycle and proliferation,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0008285,negative regulation of cell proliferation,cell cycle and proliferation,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0008333,endosome to lysosome transport,transport,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0015031,protein transport,transport,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0016197,endosome transport,transport,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0016236,macroautophagy,other metabolic processes,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0016236,macroautophagy,stress response,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0019058,viral infectious cycle,other biological processes,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0030216,keratinocyte differentiation,other biological processes,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,signal transduction,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,protein metabolism,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0043405,regulation of MAP kinase activity,other metabolic processes,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0045892,negative regulation of transcription, DNA-dependent,RNA metabolism,P
LOC105329132,2.32382883874962e-12,2.04593357454092,tumor susceptibility gene 101 protein,XM_034478323.1,105329132,NC_047563.1,64476920,64487263,GO:0046755,non-lytic virus budding,other biological processes,P
