gene,padj,log2FoldChange,description,product_accession,GeneID,genomic_accession,start,end,GOID,GOterm,GOSlim,GOcat
LOC105319646,0.0000195779932504486,2.60460356063011,C-type lectin domain family 4 member M isoform X7,XM_011417252.3,105319646,NC_047560.1,64650674,64653859,GO:0030246,carbohydrate binding,other molecular function,F
LOC105319646,0.0000195779932504486,2.60460356063011,C-type lectin domain family 4 member M isoform X7,XM_011417252.3,105319646,NC_047560.1,64650674,64653859,GO:0046872,metal ion binding,other molecular function,F
LOC105319646,0.0000195779932504486,2.60460356063011,C-type lectin domain family 4 member M isoform X7,XM_011417251.3,105319646,NC_047560.1,64650674,64653859,GO:0008329,pattern recognition receptor activity,signal transduction activity,F
LOC105319646,0.0000195779932504486,2.60460356063011,C-type lectin domain family 4 member M isoform X7,XM_011417251.3,105319646,NC_047560.1,64650674,64653859,GO:0030169,low-density lipoprotein binding,other molecular function,F
LOC105319646,0.0000195779932504486,2.60460356063011,C-type lectin domain family 4 member M isoform X7,XM_011417251.3,105319646,NC_047560.1,64650674,64653859,GO:0030246,carbohydrate binding,other molecular function,F
LOC105319646,0.0000195779932504486,2.60460356063011,C-type lectin domain family 4 member M isoform X7,XM_011417251.3,105319646,NC_047560.1,64650674,64653859,GO:0046872,metal ion binding,other molecular function,F
LOC105319646,0.0000195779932504486,2.60460356063011,C-type lectin domain family 4 member M isoform X7,XM_011417254.3,105319646,NC_047560.1,64650674,64653858,GO:0030246,carbohydrate binding,other molecular function,F
LOC117686792,0.0147539528079644,2.21834769418419,multiple epidermal growth factor-like domains protein 11,XM_034462569.1,117686792,NC_047560.1,40638133,40649980,GO:0001786,phosphatidylserine binding,other molecular function,F
LOC117680708,0.00000000000000000093358951079638,2.21546628845425,serine/arginine-rich splicing factor 1-like,XM_034443058.1,117680708,NC_047564.1,44693294,44695153,GO:0003723,RNA binding,nucleic acid binding activity,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476153.1,105318237,NC_047563.1,5616833,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476156.1,105318237,NC_047563.1,5616833,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476157.1,105318237,NC_047563.1,5616833,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476162.1,105318237,NC_047563.1,5616833,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476163.1,105318237,NC_047563.1,5616833,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476160.1,105318237,NC_047563.1,5616833,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476158.1,105318237,NC_047563.1,5616833,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476161.1,105318237,NC_047563.1,5616833,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476154.1,105318237,NC_047563.1,5616833,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476159.1,105318237,NC_047563.1,5616833,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476164.1,105318237,NC_047563.1,5616833,5658231,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105318237,0.00439884910457394,2.1441370280064,trichohyalin isoform X1,XM_034476155.1,105318237,NC_047563.1,5616836,5660500,GO:0004197,cysteine-type endopeptidase activity,other molecular function,F
LOC105324591,0.0175806042557814,1.88929309845429,multiple epidermal growth factor-like domains protein 11 isoform X1,XM_011423706.3,105324591,NC_047560.1,19150925,19155722,GO:0042803,protein homodimerization activity,other molecular function,F
LOC105324591,0.0175806042557814,1.88929309845429,multiple epidermal growth factor-like domains protein 11 isoform X1,XM_011423706.3,105324591,NC_047560.1,19150925,19155722,GO:0046982,protein heterodimerization activity,other molecular function,F
LOC105324591,0.0175806042557814,1.88929309845429,multiple epidermal growth factor-like domains protein 11 isoform X1,XM_011423706.3,105324591,NC_047560.1,19150925,19155722,GO:0050839,cell adhesion molecule binding,other molecular function,F
LOC105324591,0.0175806042557814,1.88929309845429,multiple epidermal growth factor-like domains protein 11 isoform X1,XM_011423704.3,105324591,NC_047560.1,19150925,19155722,GO:0042803,protein homodimerization activity,other molecular function,F
LOC105324591,0.0175806042557814,1.88929309845429,multiple epidermal growth factor-like domains protein 11 isoform X1,XM_011423704.3,105324591,NC_047560.1,19150925,19155722,GO:0046982,protein heterodimerization activity,other molecular function,F
LOC105324591,0.0175806042557814,1.88929309845429,multiple epidermal growth factor-like domains protein 11 isoform X1,XM_011423704.3,105324591,NC_047560.1,19150925,19155722,GO:0050839,cell adhesion molecule binding,other molecular function,F
LOC105324591,0.0175806042557814,1.88929309845429,multiple epidermal growth factor-like domains protein 11 isoform X1,XM_034464519.1,105324591,NC_047560.1,19150925,19154982,GO:0042803,protein homodimerization activity,other molecular function,F
LOC105324591,0.0175806042557814,1.88929309845429,multiple epidermal growth factor-like domains protein 11 isoform X1,XM_034464519.1,105324591,NC_047560.1,19150925,19154982,GO:0046982,protein heterodimerization activity,other molecular function,F
LOC105324591,0.0175806042557814,1.88929309845429,multiple epidermal growth factor-like domains protein 11 isoform X1,XM_034464519.1,105324591,NC_047560.1,19150925,19154982,GO:0050839,cell adhesion molecule binding,other molecular function,F
LOC105329206,0.000175676831006274,1.7748523669375,alpha-1;2-mannosyltransferase ALG9,XM_034474636.1,105329206,NC_047562.1,29062064,29068912,GO:0000026,alpha-1,2-mannosyltransferase activity,other molecular function,F
LOC105329206,0.000175676831006274,1.7748523669375,alpha-1;2-mannosyltransferase ALG9,XM_034474636.1,105329206,NC_047562.1,29062064,29068912,GO:0000030,mannosyltransferase activity,other molecular function,F
LOC105337952,0.00000373058678248331,1.70759149216604,centromere protein T isoform X1,XM_034480124.1,105337952,NC_047564.1,38315548,38322562,GO:0003677,DNA binding,nucleic acid binding activity,F
LOC105337952,0.00000373058678248331,1.70759149216604,centromere protein T isoform X1,XM_034480124.1,105337952,NC_047564.1,38315548,38322562,GO:0042393,histone binding,other molecular function,F
LOC105337952,0.00000373058678248331,1.70759149216604,centromere protein T isoform X1,XM_034480124.1,105337952,NC_047564.1,38315548,38322562,GO:0046982,protein heterodimerization activity,other molecular function,F
LOC105337952,0.00000373058678248331,1.70759149216604,centromere protein T isoform X1,XM_034480125.1,105337952,NC_047564.1,38315548,38322562,GO:0003677,DNA binding,nucleic acid binding activity,F
LOC105337952,0.00000373058678248331,1.70759149216604,centromere protein T isoform X1,XM_034480125.1,105337952,NC_047564.1,38315548,38322562,GO:0042393,histone binding,other molecular function,F
LOC105337952,0.00000373058678248331,1.70759149216604,centromere protein T isoform X1,XM_034480125.1,105337952,NC_047564.1,38315548,38322562,GO:0046982,protein heterodimerization activity,other molecular function,F
LOC105337372,0.00504959258724536,1.65868761381627,C1q-related factor,XM_034461740.1,105337372,NW_022994937.1,312469,313678,GO:0005102,receptor binding,signal transduction activity,F
LOC117685141,0.0386923526261112,1.58357323076825,uncharacterized protein LOC117685141,XM_034459421.1,117685141,NW_022994784.1,333289,343433,GO:0003677,DNA binding,nucleic acid binding activity,F
LOC117685141,0.0386923526261112,1.58357323076825,uncharacterized protein LOC117685141,XM_034459421.1,117685141,NW_022994784.1,333289,343433,GO:0005524,ATP binding,other molecular function,F
LOC117685141,0.0386923526261112,1.58357323076825,uncharacterized protein LOC117685141,XM_034459421.1,117685141,NW_022994784.1,333289,343433,GO:0010521,telomerase inhibitor activity,enzyme regulator activity,F
LOC117685141,0.0386923526261112,1.58357323076825,uncharacterized protein LOC117685141,XM_034459421.1,117685141,NW_022994784.1,333289,343433,GO:0043141,ATP-dependent 5-3 DNA helicase activity,other molecular function,F
LOC105328056,0.0125460025876404,1.50149385417979,uncharacterized protein LOC105328056 isoform X2,XM_020067159.2,105328056,NC_047563.1,22802065,22805463,GO:0030246,carbohydrate binding,other molecular function,F
LOC105328056,0.0125460025876404,1.50149385417979,uncharacterized protein LOC105328056 isoform X2,XM_020067158.2,105328056,NC_047563.1,22802168,22805463,GO:0030246,carbohydrate binding,other molecular function,F
LOC105330901,0.0392311618863987,-1.50290324185489,ethanolaminephosphotransferase 1-like,XM_034455516.1,105330901,NC_047568.1,2726684,2738207,GO:0004307,ethanolaminephosphotransferase activity,other molecular function,F
LOC105330901,0.0392311618863987,-1.50290324185489,ethanolaminephosphotransferase 1-like,XM_034455516.1,105330901,NC_047568.1,2726684,2738207,GO:0046872,metal ion binding,other molecular function,F
LOC105333638,0.0291974216330516,-1.58304807101316,C-type lectin mannose-binding isoform-like isoform X2,XM_034447946.1,105333638,NC_047559.1,40866106,40887043,GO:0005537,mannose binding,other molecular function,F
LOC105333638,0.0291974216330516,-1.58304807101316,C-type lectin mannose-binding isoform-like isoform X2,XM_034447946.1,105333638,NC_047559.1,40866106,40887043,GO:0042806,fucose binding,other molecular function,F
LOC105333638,0.0291974216330516,-1.58304807101316,C-type lectin mannose-binding isoform-like isoform X2,XM_034447946.1,105333638,NC_047559.1,40866106,40887043,GO:0046872,metal ion binding,other molecular function,F
LOC105333638,0.0291974216330516,-1.58304807101316,C-type lectin mannose-binding isoform-like isoform X2,XM_034447953.1,105333638,NC_047559.1,40866190,40869578,GO:0005537,mannose binding,other molecular function,F
LOC105333638,0.0291974216330516,-1.58304807101316,C-type lectin mannose-binding isoform-like isoform X2,XM_034447953.1,105333638,NC_047559.1,40866190,40869578,GO:0042806,fucose binding,other molecular function,F
LOC105333638,0.0291974216330516,-1.58304807101316,C-type lectin mannose-binding isoform-like isoform X2,XM_034447953.1,105333638,NC_047559.1,40866190,40869578,GO:0046872,metal ion binding,other molecular function,F
LOC105333638,0.0291974216330516,-1.58304807101316,C-type lectin mannose-binding isoform-like isoform X2,XM_034447937.1,105333638,NC_047559.1,40884520,40887038,GO:0005201,extracellular matrix structural constituent,extracellular structural activity,F
LOC105333638,0.0291974216330516,-1.58304807101316,C-type lectin mannose-binding isoform-like isoform X2,XM_034447937.1,105333638,NC_047559.1,40884520,40887038,GO:0005540,hyaluronic acid binding,other molecular function,F
LOC105333638,0.0291974216330516,-1.58304807101316,C-type lectin mannose-binding isoform-like isoform X2,XM_034447937.1,105333638,NC_047559.1,40884520,40887038,GO:0030246,carbohydrate binding,other molecular function,F
LOC105333638,0.0291974216330516,-1.58304807101316,C-type lectin mannose-binding isoform-like isoform X2,XM_034447937.1,105333638,NC_047559.1,40884520,40887038,GO:0046872,metal ion binding,other molecular function,F
LOC105335714,0.00192785280730895,-1.60829804347322,lectin BRA-3 isoform X4,XM_034447996.1,105335714,NC_047559.1,40929840,40959658,GO:0030246,carbohydrate binding,other molecular function,F
LOC105335714,0.00192785280730895,-1.60829804347322,lectin BRA-3 isoform X4,XM_011439752.3,105335714,NC_047559.1,40929840,40932949,GO:0030246,carbohydrate binding,other molecular function,F
LOC105335714,0.00192785280730895,-1.60829804347322,lectin BRA-3 isoform X4,XM_034447994.1,105335714,NC_047559.1,40929842,40952877,GO:0030246,carbohydrate binding,other molecular function,F
LOC105335714,0.00192785280730895,-1.60829804347322,lectin BRA-3 isoform X4,XM_011454490.3,105335714,NC_047559.1,40950738,40952875,GO:0030246,carbohydrate binding,other molecular function,F
LOC105335714,0.00192785280730895,-1.60829804347322,lectin BRA-3 isoform X4,XM_011454490.3,105335714,NC_047559.1,40950738,40952875,GO:0046872,metal ion binding,other molecular function,F
LOC105335714,0.00192785280730895,-1.60829804347322,lectin BRA-3 isoform X4,XM_034447990.1,105335714,NC_047559.1,40957140,40959658,GO:0005201,extracellular matrix structural constituent,extracellular structural activity,F
LOC105335714,0.00192785280730895,-1.60829804347322,lectin BRA-3 isoform X4,XM_034447990.1,105335714,NC_047559.1,40957140,40959658,GO:0005509,calcium ion binding,other molecular function,F
LOC105335714,0.00192785280730895,-1.60829804347322,lectin BRA-3 isoform X4,XM_034447990.1,105335714,NC_047559.1,40957140,40959658,GO:0005540,hyaluronic acid binding,other molecular function,F
LOC105335714,0.00192785280730895,-1.60829804347322,lectin BRA-3 isoform X4,XM_034447990.1,105335714,NC_047559.1,40957140,40959658,GO:0030246,carbohydrate binding,other molecular function,F
LOC109617704,0.0226384617866055,-1.64617330026529,uncharacterized protein LOC109617704,XM_034471065.1,109617704,NC_047561.1,36809170,36821371,GO:0003677,DNA binding,nucleic acid binding activity,F
LOC109617704,0.0226384617866055,-1.64617330026529,uncharacterized protein LOC109617704,XM_034471065.1,109617704,NC_047561.1,36809170,36821371,GO:0003690,double-stranded DNA binding,nucleic acid binding activity,F
LOC109617704,0.0226384617866055,-1.64617330026529,uncharacterized protein LOC109617704,XM_034471065.1,109617704,NC_047561.1,36809170,36821371,GO:0005524,ATP binding,other molecular function,F
LOC109617704,0.0226384617866055,-1.64617330026529,uncharacterized protein LOC109617704,XM_034471065.1,109617704,NC_047561.1,36809170,36821371,GO:0005525,GTP binding,other molecular function,F
LOC109617704,0.0226384617866055,-1.64617330026529,uncharacterized protein LOC109617704,XM_034471065.1,109617704,NC_047561.1,36809170,36821371,GO:0046872,metal ion binding,other molecular function,F
LOC117682909,0.000183122036939154,-1.86457434503518,heavy metal-binding protein HIP-like isoform X1,XM_034451542.1,117682909,NC_047566.1,17936754,17937694,GO:0046872,metal ion binding,other molecular function,F
LOC117682909,0.000183122036939154,-1.86457434503518,heavy metal-binding protein HIP-like isoform X1,XM_034451543.1,117682909,NC_047566.1,17936754,17937694,GO:0046872,metal ion binding,other molecular function,F
LOC105326729,0.000195807673714112,-1.89663292332778,complement C1q-like protein 3,XM_034469306.1,105326729,NC_047561.1,23746217,23749039,GO:0046872,metal ion binding,other molecular function,F
LOC105326729,0.000195807673714112,-1.89663292332778,complement C1q-like protein 3,XM_034469305.1,105326729,NC_047561.1,23746217,23748461,GO:0046872,metal ion binding,other molecular function,F
LOC105347308,0.00583422564326735,-2.26974154257387,myeloid differentiation primary response protein MyD88,XM_011456322.3,105347308,NC_047559.1,40502969,40504901,GO:0005123,death receptor binding,signal transduction activity,F
LOC105347308,0.00583422564326735,-2.26974154257387,myeloid differentiation primary response protein MyD88,XM_011456322.3,105347308,NC_047559.1,40502969,40504901,GO:0042802,identical protein binding,other molecular function,F
LOC105347308,0.00583422564326735,-2.26974154257387,myeloid differentiation primary response protein MyD88,XM_011456322.3,105347308,NC_047559.1,40502969,40504901,GO:0043621,protein self-association,other molecular function,F
LOC117681275,0.00420264914467252,-2.29246785954482,uncharacterized protein LOC117681275,XM_034444925.1,117681275,NC_047565.1,47860976,47871916,GO:0030246,carbohydrate binding,other molecular function,F
LOC105338481,0.00013861579043597,-2.3510913800477,uncharacterized protein LOC105338481,XM_034444931.1,105338481,NC_047565.1,47934556,47940323,GO:0030246,carbohydrate binding,other molecular function,F
LOC117691193,0.000222928277057287,-2.41449232759114,elongation factor 2-like,XM_034476704.1,117691193,NC_047563.1,15637243,15643250,GO:0003746,translation elongation factor activity,nucleic acid binding activity,F
LOC117691193,0.000222928277057287,-2.41449232759114,elongation factor 2-like,XM_034476704.1,117691193,NC_047563.1,15637243,15643250,GO:0003924,GTPase activity,other molecular function,F
LOC117691193,0.000222928277057287,-2.41449232759114,elongation factor 2-like,XM_034476704.1,117691193,NC_047563.1,15637243,15643250,GO:0005525,GTP binding,other molecular function,F
LOC105321620,0.000583653801063,-2.58204322477383,heavy metal-binding protein HIP,XM_011419981.3,105321620,NC_047568.1,1138120,1139579,GO:0046872,metal ion binding,other molecular function,F
LOC105321796,0.000358105634513708,-2.70850426946769,uncharacterized protein LOC105321796,XM_034450855.1,105321796,NC_047566.1,29788656,29789630,GO:0003723,RNA binding,nucleic acid binding activity,F
LOC105321796,0.000358105634513708,-2.70850426946769,uncharacterized protein LOC105321796,XM_034450855.1,105321796,NC_047566.1,29788656,29789630,GO:0046872,metal ion binding,other molecular function,F
LOC105318074,0.0000000000000000000154116203361882,-3.66451957693686,perlucin-like protein,XM_034445166.1,105318074,NC_047565.1,42252081,42254501,GO:0030246,carbohydrate binding,other molecular function,F
LOC105330078,0.0000000247054992740869,-3.96384767254487,fucolectin,XM_011431655.3,105330078,NC_047566.1,45377566,45379097,GO:0046872,metal ion binding,other molecular function,F
