"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "cat" "description" "feature" "count" "plus_minus" "analysis"
"LOC105347119" 9.9470629334715 -1.54732030564553 0.586337674361497 0.000285060559865197 0.0158113590538562 "characterized" "complement C1q tumor necrosis factor-related protein 3" "genome" 1 "-1" "diploid_desiccation"
"LOCNA.11" 148.493934446136 -1.60574190347854 0.21857174890711 9.75097854018006e-15 9.32973626724428e-12 "characterized" NA NA 1 "-1" "diploid_desiccation"
"LOC105338579" 23.6626468855548 -1.6200273560117 0.444825929283284 1.06123879477306e-05 0.00146099752350915 "characterized" "collagen alpha-1(XII) chain" "genome" 1 "-1" "diploid_desiccation"
"LOC105326341" 7.91609587293135 -1.62272348681917 0.59072449610865 0.000213573200913228 0.0129338746961685 "characterized" "AAC-rich mRNA clone AAC4 protein-like" "genome" 1 "-1" "diploid_desiccation"
"LOC105329085" 628.54964701226 -1.69288965606272 0.199289096327839 9.35478117773351e-19 1.62739175106462e-15 "characterized" "high mobility group-T protein" "genome" 1 "-1" "diploid_desiccation"
"LOC105347762" 59.092594438832 -1.71976527309149 0.396854283381564 6.046988349494e-07 0.000142858233402367 "characterized" "kelch-like protein 10" "genome" 1 "-1" "diploid_desiccation"
"LOC105344085" 2285.20547060337 -1.77323461312201 0.238756667401066 5.11668334451385e-15 5.43960291558984e-12 "characterized" "nucleolin isoform X1" "genome" 1 "-1" "diploid_desiccation"
"LOC105331456" 22.9275275579508 -1.775637897298 0.621619344215211 0.000136389370886805 0.00952535401930622 "characterized" "organic cation transporter protein" "genome" 1 "-1" "diploid_desiccation"
"LOC105329127" 29.6319902315573 -1.8486959293325 0.672591544211702 0.000172957354962957 0.0113346299471615 "characterized" "complement C1q tumor necrosis factor-related protein 3-like" "genome" 1 "-1" "diploid_desiccation"
"LOC117690533" 20.1538032280803 -1.8698845703315 0.527368339142346 1.47410775595016e-05 0.00188989192470522 "characterized" "serine/threonine-protein kinase TAO3-like" "genome" 1 "-1" "diploid_desiccation"
"LOC105320228" 7.68163702127754 -1.96014234350893 0.527634316310794 8.8624282656801e-06 0.00128599700064413 "characterized" "prostaglandin E2 receptor EP4 subtype" "genome" 1 "-1" "diploid_desiccation"
"LOC105345603" 147.260984523153 -2.14810450783473 0.275592054572038 2.97465113495136e-16 4.06592315131637e-13 "characterized" "peptidyl-prolyl cis-trans isomerase B isoform X2" "genome" 1 "-1" "diploid_desiccation"
"LOC105346570" 49.8447867168631 -2.17713150903108 0.69077628328029 5.07613111764437e-05 0.00473838268620696 "characterized" "O-acyltransferase like protein" "genome" 1 "-1" "diploid_desiccation"
"LOC117682508" 433.596991847731 -2.71064254729255 0.72150536923302 5.27798950432726e-06 0.00083470749714716 "characterized" "fucolectin-like" "genome" 1 "-1" "diploid_desiccation"
"LOC105330078" 2018.87199587777 -2.80737460145684 0.597307153939902 9.04242347452526e-08 3.08992527872349e-05 "characterized" "fucolectin" "genome" 1 "-1" "diploid_desiccation"
"LOC105318074" 245.526838186853 -2.90719003089002 0.491715956496512 1.26695726442502e-10 8.08149807067908e-08 "characterized" "perlucin-like protein" "genome" 1 "-1" "diploid_desiccation"
"LOC117682976" 30.6265124412037 -3.04408328260876 0.782923276770802 3.14228411576329e-06 0.000551658246231617 "characterized" "MAM and LDL-receptor class A domain-containing protein 1-like" "genome" 1 "-1" "diploid_desiccation"
"LOC105333234" 24.7595361935245 -3.22848052330409 0.626172666743374 1.07846720374864e-08 4.48642356759436e-06 "characterized" "fibroleukin isoform X1" "genome" 1 "-1" "diploid_desiccation"
"LOC105348557" 369.164606240374 -3.35689600473198 0.757620244762393 2.86185490801119e-07 7.71330359432423e-05 "characterized" "fucolectin" "genome" 1 "-1" "diploid_desiccation"
