"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "cat" "description" "feature" "count" "plus_minus" "analysis"
"LOC105323777" 144.006362255847 -0.519089306920876 0.252302384596262 0.00343461178146899 0.0491092769095004 "characterized" "glutathione S-transferase A" "genome" 1 "-1" "triploid_heat"
"LOC105320170" 143.91743850502 -0.671522515285166 0.214956933963717 0.000133927349084119 0.00521158218113201 "characterized" "macrophage-expressed gene 1 protein" "genome" 1 "-1" "triploid_heat"
"LOC117683091" 122.455436285191 0.395571943192667 0.17202134507258 0.00352855784032911 0.0499495390367386 "characterized" "transcription cofactor vestigial-like protein 4" "genome" 1 "1" "triploid_heat"
"LOC105344912" 60.0712582137139 -1.16117331672578 0.501894959358462 0.000721224601825091 0.0167988369329045 "characterized" "perlucin-like protein" "genome" 1 "-1" "triploid_heat"
"LOC105342835" 134.172664839584 0.552534334130547 0.207676839963364 0.000757531218574571 0.0174222734745735 "characterized" "cAMP-responsive element modulator isoform X2" "genome" 1 "1" "triploid_heat"
"LOC105327216" 51.2206360189895 -3.0279266563007 0.73731294621472 1.30471311477393e-06 0.000128007624478751 "characterized" "complement C1q subcomponent subunit B-like" "genome" 1 "-1" "triploid_heat"
"LOC105317177" 70.0132251463293 -0.678572301855889 0.344407406032544 0.00263482339358745 0.0412161555504063 "characterized" "cilia- and flagella-associated protein 53" "genome" 1 "-1" "triploid_heat"
"LOC105341087" 30.0636137369592 1.05726822790019 0.595809292665111 0.00242581305262035 0.0390778355943951 "characterized" "manganese-dependent ADP-ribose/CDP-alcohol diphosphatase isoform X1" "genome" 1 "1" "triploid_heat"
"LOC105330271" 67.6551310610461 0.616700881911835 0.223314585743275 0.000480737077265211 0.0128324101160012 "characterized" "CDK-activating kinase assembly factor MAT1" "genome" 1 "1" "triploid_heat"
"LOC109619581" 57.7449788764306 -0.820789630754284 0.434463671684849 0.00236481788549583 0.0385261427429849 "characterized" "fibrinogen-like protein A isoform X1" "genome" 1 "-1" "triploid_heat"
"LOC105344802" 26.709666651383 -0.488123780975499 0.228509326313152 0.00330261372560895 0.0479281747984713 "characterized" "all-trans retinoic acid-induced differentiation factor" "genome" 1 "-1" "triploid_heat"
"LOC105322320" 178.396474693116 1.31653454585951 0.212946141887263 3.56868149454689e-11 1.46276289259816e-08 "characterized" "protein disulfide-isomerase A4 isoform X2" "genome" 1 "1" "triploid_heat"
"LOC117685648" 74.6445664587195 0.60582064015711 0.195839850457217 0.000180458785903511 0.0063522181412028 "characterized" "SUN domain-containing ossification factor-like" "genome" 1 "1" "triploid_heat"
"LOC105335324" 100.081642605664 0.47986247078752 0.169842792060961 0.000605537798164493 0.0150934387664109 "characterized" "inhibitor of Bruton tyrosine kinase isoform X1" "genome" 1 "1" "triploid_heat"
"LOC105345331" 121.598965363936 0.442353688931043 0.18893541584944 0.00257903783008687 0.0408329208377273 "characterized" "staphylococcal nuclease domain-containing protein 1-like" "genome" 1 "1" "triploid_heat"
"LOC117682916" 20.1760072726479 -1.28601637810853 0.45711745289777 0.00019074143392059 0.00661320629448362 "characterized" "complement C1q tumor necrosis factor-related protein 3-like isoform X2" "genome" 1 "-1" "triploid_heat"
"LOC105346877" 208.262819655082 -0.48058551598203 0.179735056906245 0.000895875120091738 0.0196485334008229 "characterized" "pericentriolar material 1 protein isoform X1" "genome" 1 "-1" "triploid_heat"
"LOC117680475" 169.522117339757 1.53461360914767 0.363720146056975 1.21012306285617e-06 0.000120003870399903 "characterized" "eosinophil peroxidase-like" "genome" 1 "1" "triploid_heat"
"LOC105343727" 48.0902122603253 -1.66480746124584 0.298884033771015 1.26766898268271e-09 3.38871802689602e-07 "characterized" "collagen alpha-3(VI) chain-like" "genome" 1 "-1" "triploid_heat"
"LOC105345205" 33.7238167949127 0.539516371286295 0.208000557903666 0.000943605636192268 0.0203327172424841 "characterized" "DNA replication licensing factor mcm5" "genome" 1 "1" "triploid_heat"
"LOC105331521" 129.872690667081 0.543211366520462 0.135501267069196 7.20215438773909e-06 0.000546682048073447 "characterized" "glucosidase 2 subunit beta isoform X3" "genome" 1 "1" "triploid_heat"
"LOC117681732" 23.4536067787481 -0.765370105984011 0.370370578604846 0.00186785886647116 0.0328458314911635 "characterized" "solute carrier family 49 member 4-like" "genome" 1 "-1" "triploid_heat"
"LOC105345192" 4332.93095105999 -0.986223854905513 0.299969946279325 5.67873502675282e-05 0.00272771530126187 "characterized" "cartilage matrix protein" "genome" 1 "-1" "triploid_heat"
"LOC105345800" 205.582471128772 0.359217388715072 0.102037957073982 0.000100584683173655 0.00419747620166985 "characterized" "protein CBFA2T1 isoform X4" "genome" 1 "1" "triploid_heat"
"LOC105322305" 239.32532320656 -0.368788228360111 0.102449392375144 6.93554223852255e-05 0.00320034674434414 "characterized" "laminin subunit gamma-1" "genome" 1 "-1" "triploid_heat"
"LOC105339282" 80.1441181569411 -0.41055337733345 0.15584172072536 0.00137168207324626 0.0266974951868983 "characterized" "limbin isoform X4" "genome" 1 "-1" "triploid_heat"
"LOC105348498" 74.4573205382721 0.670994735519809 0.181736953077247 1.92065764765806e-05 0.00121323733941962 "characterized" "uridine-cytidine kinase-like 1 isoform X5" "genome" 1 "1" "triploid_heat"
"LOC105324647" 40.0887540296418 0.711574471990861 0.25960509827739 0.000423977980010769 0.011585590875998 "characterized" "digestive cysteine proteinase 1" "genome" 1 "1" "triploid_heat"
"LOC105324234" 56.5182699053976 -0.489399062753227 0.215339312596991 0.00243544891078622 0.0391988264916682 "characterized" "thioredoxin domain-containing protein 9-like" "genome" 1 "-1" "triploid_heat"
"LOC105328049" 171.857848353613 1.06856053075829 0.248749105517098 1.02729530511457e-06 0.000107053457078182 "characterized" "E3 ubiquitin-protein ligase XIAP" "genome" 1 "1" "triploid_heat"
"LOC105340156" 177.656786500197 0.406693693554312 0.13192075984816 0.000364948341177968 0.0104041300665033 "characterized" "protein Aster-B isoform X1" "genome" 1 "1" "triploid_heat"
"LOC105336925" 72.2371271437738 0.792616977632305 0.300596781377845 0.0005118277308206 0.0132846716589878 "characterized" "membrane-bound transcription factor site-2 protease" "genome" 1 "1" "triploid_heat"
"LOC105329085" 674.974310858042 -2.16763108711611 0.202773979799978 5.35377417975e-28 2.46875911863722e-24 "characterized" "high mobility group-T protein" "genome" 1 "-1" "triploid_heat"
"LOC105322739" 27.967402930431 0.575943103079912 0.201776823034841 0.000410283791198258 0.0112950515353013 "characterized" "ATP-dependent RNA helicase DDX51-like" "genome" 1 "1" "triploid_heat"
"LOC105318107" 10.1245529941029 0.716698481292016 0.276077815453164 0.000637278524699379 0.0155806192087362 "characterized" "tRNA pseudouridine synthase-like 1" "genome" 1 "1" "triploid_heat"
"LOC109617070" 158.10998075576 -0.468576956362647 0.180411570182129 0.00114340433005701 0.0233814776806004 "characterized" "failed axon connections homolog" "genome" 1 "-1" "triploid_heat"
"LOC105333231" 16.5360855464902 -1.070343279978 0.327556977985591 5.42516997986211e-05 0.00263905256382278 "characterized" "aminomethyltransferase, mitochondrial" "genome" 1 "-1" "triploid_heat"
"LOC105333358" 122.453628122328 0.808030905454083 0.213007938763142 1.03937860167334e-05 0.000731730469765829 "characterized" "stress-induced-phosphoprotein 1 isoform X4" "genome" 1 "1" "triploid_heat"
"LOC105337120" 143.735023575734 0.72244645364805 0.232372813498424 0.000136214058642744 0.0052597481867554 "characterized" "probable histone deacetylase 1-B" "genome" 1 "1" "triploid_heat"
"LOC105347308" 16.7240313827913 0.0208925871261015 0.161532105771281 0.00151733477330023 0.0284134415162668 "characterized" "myeloid differentiation primary response protein MyD88" "genome" 1 "1" "triploid_heat"
"LOC105321641" 573.339464916587 0.182931317083185 0.0517470095310496 0.000252054253989886 0.0080574362475623 "characterized" "rho GTPase-activating protein 21 isoform X3" "genome" 1 "1" "triploid_heat"
"LOC105340370" 1099.52486888899 1.99546884777177 0.212802197298956 3.92701065089185e-22 7.24337114557003e-19 "characterized" "78 kDa glucose-regulated protein precursor" "genome" 1 "1" "triploid_heat"
"LOC105331081" 28.9500057734297 0.52038746787169 0.21518966653676 0.00155612184487596 0.0289050024458581 "characterized" "vesicular integral-membrane protein VIP36" "genome" 1 "1" "triploid_heat"
"LOC105345814" 891.156040788427 1.37625702052869 0.360679957409062 6.76093047493552e-06 0.000526182964599939 "characterized" "CCAAT/enhancer-binding protein beta" "genome" 1 "1" "triploid_heat"
"LOC105348169" 126.613136054272 -0.569481524970892 0.183765860975343 0.000187420757203121 0.00651031236650014 "characterized" "adenylate kinase 7" "genome" 1 "-1" "triploid_heat"
"LOC105323595" 141.686374467448 -0.655995608137991 0.205870398173375 0.00011354784490313 0.00457290392846778 "characterized" "cilia- and flagella-associated protein 100" "genome" 1 "-1" "triploid_heat"
"LOC105318009" 246.405934491713 -0.645002250989322 0.285734747359645 0.00155262527888595 0.0289035936986665 "characterized" "Golgi-associated plant pathogenesis-related protein 1" "genome" 1 "-1" "triploid_heat"
"LOC117682836" 54.0184373823897 -0.504060214018653 0.169019873615953 0.00033950882456446 0.00983083244755333 "characterized" "cadherin-like and PC-esterase domain-containing protein 1 isoform X1" "genome" 1 "-1" "triploid_heat"
"LOC105341493" 238.138276071136 0.305350775288483 0.112089820911289 0.00187156242326987 0.0328458314911635 "characterized" "PIN2/TERF1-interacting telomerase inhibitor 1 isoform X3" "genome" 1 "1" "triploid_heat"
"LOC105337552" 213.860295204156 0.333565528599207 0.135379818195346 0.00323013199985592 0.0473884401959893 "characterized" "Krueppel-like factor 8" "genome" 1 "1" "triploid_heat"
"LOC105328917" 296.967950082692 0.455097982719214 0.204710999557531 0.00321448881228562 0.0472816954885233 "characterized" "serine/threonine-protein kinase RIO3 isoform X2" "genome" 1 "1" "triploid_heat"
"LOC105320623" 64.5761257746221 -0.565821565828968 0.174875981881078 0.000121031842674184 0.00482166811690135 "characterized" "hydroxysteroid dehydrogenase-like protein 2 isoform X1" "genome" 1 "-1" "triploid_heat"
"LOC105327017" 67.1308534174339 -1.39656836986835 0.358402403266854 4.25057608990122e-06 0.000357999433690539 "characterized" "universal stress protein in QAH/OAS sulfhydrylase 3'region" "genome" 1 "-1" "triploid_heat"
"LOC117684409" 1914.26199814131 -0.405340639806247 0.156969719317316 0.00157434430694438 0.0290677189206729 "characterized" "probable 60S ribosomal protein L37-A" "genome" 1 "-1" "triploid_heat"
"LOC117684579" 10.9647281364268 -0.702513513274793 0.347079688247534 0.00235995744931458 0.0384875465540295 "characterized" "sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like" "genome" 1 "-1" "triploid_heat"
"LOC105348705" 37.9727408079501 0.811063563143969 0.32256489167023 0.0006515238019788 0.0157712918712883 "characterized" "CD82 antigen-like" "genome" 1 "1" "triploid_heat"
"LOC105344018" 15.4394778783301 0.681256140695227 0.365113523829192 0.00347296440294011 0.0495045041825582 "characterized" "serine O-succinyltransferase isoform X2" "genome" 1 "1" "triploid_heat"
"LOC105325284" 150.095620543887 0.296857930281791 0.105285275775541 0.00147899485282855 0.0279508812094493 "characterized" "zinc finger and BTB domain-containing protein 5 isoform X3" "genome" 1 "1" "triploid_heat"
"LOC105347538" 138.970082619175 0.698781115843426 0.187953709330014 1.65562499053894e-05 0.00108290790604577 "characterized" "46 kDa FK506-binding nuclear protein isoform X2" "genome" 1 "1" "triploid_heat"
"LOC105344800" 305.957575255684 -0.668539157837796 0.187295611354687 2.88903411193878e-05 0.0016757306350538 "characterized" "tektin-3 isoform X2" "genome" 1 "-1" "triploid_heat"
"LOC105330684" 112.9351601934 0.631584897706351 0.170245957201601 1.91952647190177e-05 0.00121323733941962 "characterized" "putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1" "genome" 1 "1" "triploid_heat"
"LOC105343213" 84.9902609594494 0.471525454158269 0.214842893136192 0.00318116731363497 0.0470165313301259 "characterized" "DNA damage-regulated autophagy modulator protein 1 isoform X2" "genome" 1 "1" "triploid_heat"
"LOC105340239" 69.1572761157769 -1.80225114896503 0.279378807570558 5.19177085070854e-12 2.58816792814375e-09 "characterized" "A disintegrin and metalloproteinase with thrombospondin motifs gon-1" "genome" 1 "-1" "triploid_heat"
"LOC105333819" 30.2634866433386 -0.913901347473319 0.472471720960266 0.00194649206454065 0.0339669310600305 "characterized" "cytochrome P450 2C39 isoform X3" "genome" 1 "-1" "triploid_heat"
"LOC105339575" 41.9138299934447 -2.09327190178117 0.292551937316791 3.77708639383321e-14 3.3175408825835e-11 "characterized" "betaine--homocysteine S-methyltransferase 1" "genome" 1 "-1" "triploid_heat"
"LOC105331566" 688.354841872486 0.383960958807288 0.157402436807464 0.0026412304614031 0.0412161555504063 "characterized" "transcription factor MafK" "genome" 1 "1" "triploid_heat"
"LOC105347539" 181.008292216037 0.624009654335706 0.20291004328049 0.000182970101540343 0.00641503533551832 "characterized" "coiled-coil domain-containing protein 124" "genome" 1 "1" "triploid_heat"
"LOC105328796" 32.2857069819172 -0.730917970497623 0.291105300949701 0.000718883349605849 0.0167988369329045 "characterized" "maltase-glucoamylase, intestinal" "genome" 1 "-1" "triploid_heat"
"LOC117691670" 13.9270948918825 -0.740887715797344 0.412653516726293 0.00326235694828337 0.047681595809102 "characterized" "C-type lectin mannose-binding isoform-like" "genome" 1 "-1" "triploid_heat"
"LOC105324723" 12.9339252085507 -0.944194087861275 0.301206770617466 9.4303141629593e-05 0.00399314124900844 "characterized" "toll-like receptor 8" "genome" 1 "-1" "triploid_heat"
"LOC105333111" 882.502889986016 0.416173291284022 0.159083904222778 0.00141707483770786 0.0270579144736248 "characterized" "splicing factor 3B subunit 1 isoform X1" "genome" 1 "1" "triploid_heat"
"LOC105318588" 117.597580715265 0.449815886277322 0.186894857613234 0.00212175588044809 0.0361538690913207 "characterized" "serine/threonine-protein kinase TBK1 isoform X1" "genome" 1 "1" "triploid_heat"
"LOC105329848" 78.6497488492725 0.405919153404521 0.174559846364238 0.00314602899761162 0.0466467080875774 "characterized" "ubiquitin-conjugating enzyme E2-22 kDa" "genome" 1 "1" "triploid_heat"
"LOC105344364" 29.3008360742621 -0.806532863277146 0.297066025853799 0.000381698364466709 0.0107816636027388 "characterized" "von Willebrand factor D and EGF domain-containing protein isoform X4" "genome" 1 "-1" "triploid_heat"
"LOC105339104" 6430.13380587409 -0.478072290181063 0.146345194888525 0.000170430871914436 0.00613983873527691 "characterized" "40S ribosomal protein S25" "genome" 1 "-1" "triploid_heat"
"LOC105328823" 97.4826906145661 0.455142622157628 0.166380675725412 0.000849993060475038 0.0189578258772214 "characterized" "V-type proton ATPase 116 kDa subunit a isoform X1" "genome" 1 "1" "triploid_heat"
"LOC105320215" 125.378138367403 -0.750330522296357 0.311927281696582 0.000890064830688801 0.0195909854439796 "characterized" "polycystic kidney disease 2-like 1 protein" "genome" 1 "-1" "triploid_heat"
"LOC117685047" 40.9904164097193 -1.17153201934014 0.857038885014149 0.0033896299730327 0.0487308845304661 "characterized" "B-box zinc finger protein 24-like isoform X2" "genome" 1 "-1" "triploid_heat"
"LOC105317477" 15.5995436800515 0.618300267651878 0.316092676425616 0.00335333848126429 0.0484356525347846 "characterized" "protein HGH1 homolog" "genome" 1 "1" "triploid_heat"
"LOC105342792" 402.116540320798 -0.270400370195705 0.105006082445983 0.00348374716319458 0.0495690995817768 "characterized" "RNA polymerase-associated protein RTF1 homolog" "genome" 1 "-1" "triploid_heat"
"LOC105347167" 3248.6827257629 -1.01482388502216 0.138534319670474 1.57746758970402e-14 1.53138893116267e-11 "characterized" "heterogeneous nuclear ribonucleoprotein D0 isoform X8" "genome" 1 "-1" "triploid_heat"
"LOC105324591" 26.5040235623927 1.94519100075591 0.907440943009842 0.000887909953077505 0.0195669045215228 "characterized" "multiple epidermal growth factor-like domains protein 11 isoform X1" "genome" 1 "1" "triploid_heat"
"LOC105336549" 18.9081397416406 -0.626861965053683 0.283004179424906 0.00184697249813626 0.0326316165978193 "characterized" "ankyrin-3 isoform X2" "genome" 1 "-1" "triploid_heat"
"LOC105345634" 250.41195105719 0.805699888677209 0.24819310912284 7.41119408705706e-05 0.00334228545075226 "characterized" "sequestosome-1" "genome" 1 "1" "triploid_heat"
"LOC105344358" 652.94791230331 -0.452916758263648 0.199860608340681 0.002824344711694 0.0429118930866523 "characterized" "calponin-2 isoform X1" "genome" 1 "-1" "triploid_heat"
"LOC105335317" 96.428105521192 0.600570714714044 0.244018484250531 0.00112019450525843 0.02311184300838 "characterized" "SAFB-like transcription modulator" "genome" 1 "1" "triploid_heat"
"LOC105340181" 114.691194334215 -1.18306255297314 0.834351450722222 0.00313771654075339 0.0465608862382915 "characterized" "collagen alpha-1(VIII) chain-like" "genome" 1 "-1" "triploid_heat"
"LOC117682276" 384.662835261503 0.384226634385133 0.126828590991564 0.000485146838354532 0.0128777351444222 "characterized" "putative mediator of RNA polymerase II transcription subunit 26" "genome" 1 "1" "triploid_heat"
"LOC105320085" 383.329765562142 0.392524161759457 0.101492799769728 2.2422187213978e-05 0.00138320148214657 "characterized" "protein SON isoform X2" "genome" 1 "1" "triploid_heat"
"LOC105337779" 13.9739301574361 -2.03291268214739 0.421070821101403 6.79502289374439e-08 1.04445164395929e-05 "characterized" "microfibril-associated glycoprotein 4" "genome" 1 "-1" "triploid_heat"
"LOC105321270" 71.1985242433394 0.488283660443015 0.21477689566659 0.00251044076492518 0.0401257191586179 "characterized" "R3H domain-containing protein 4" "genome" 1 "1" "triploid_heat"
"LOC105348509" 21.9776404549969 0.797944917487533 0.271297866321764 0.000198220411371179 0.00673608366320865 "characterized" "active regulator of SIRT1" "genome" 1 "1" "triploid_heat"
"LOC105345890" 229.6248734918 -0.402947103801361 0.139110688882281 0.000651905336925499 0.0157712918712883 "characterized" "ankyrin repeat and EF-hand domain-containing protein 1 isoform X1" "genome" 1 "-1" "triploid_heat"
"LOC105335511" 190.942564095333 0.460653629488971 0.103442604798975 1.33596440551968e-06 0.000130380229946087 "characterized" "LOW QUALITY PROTEIN: PDZ and LIM domain protein 5" "genome" 1 "1" "triploid_heat"
"LOC105342538" 68.0180056275766 1.32043351417266 0.246090494275149 4.626818410701e-09 1.06677081981725e-06 "characterized" "mesencephalic astrocyte-derived neurotrophic factor homolog" "genome" 1 "1" "triploid_heat"
"LOC105317956" 142.037023163659 -0.672444239291501 0.252373332202263 0.000530335626401378 0.0136620679175606 "characterized" "cilia- and flagella-associated protein 77 isoform X1" "genome" 1 "-1" "triploid_heat"
"LOC105331912" 22.1448462838408 -1.11851061543538 0.311444191870329 1.64369205688821e-05 0.00108278214247511 "characterized" "inactive pancreatic lipase-related protein 1 isoform X2" "genome" 1 "-1" "triploid_heat"
"LOC105343134" 60.2030705172394 -0.955398063869454 0.248428305140018 6.79371364631e-06 0.000526512807589025 "characterized" "cytochrome b5 domain-containing protein 1" "genome" 1 "-1" "triploid_heat"
"LOC105342296" 108.152604475987 -0.525103295723456 0.215928671857633 0.00144430729734453 0.0274076626538269 "characterized" "leucine-rich repeat-containing protein 74B" "genome" 1 "-1" "triploid_heat"
"LOC105335954" 819.659785332233 -1.06136700599853 0.150363159036663 1.04069332507116e-13 7.99816182539066e-11 "characterized" "RNA-binding protein FUS isoform X2" "genome" 1 "-1" "triploid_heat"
"LOC117687970" 55.6625855471967 -1.34756587544617 0.48427013253603 0.000194332468530877 0.00668190826607748 "characterized" "perlucin-like protein isoform X2" "genome" 1 "-1" "triploid_heat"
"LOC105338791" 110.291745852001 0.387491733898553 0.164820305306871 0.00322099025103779 0.0473395738489179 "characterized" "PH and SEC7 domain-containing protein 1 isoform X1" "genome" 1 "1" "triploid_heat"
"LOC105334682" 122.725336265438 0.788038203039253 0.370534825808163 0.00174185473384779 0.031467689094831 "characterized" "kelch-like protein 24" "genome" 1 "1" "triploid_heat"
"LOC105328008" 162.479040604472 -0.939619275549957 0.361708010271643 0.0004255689887928 0.0116118639027858 "characterized" "calmodulin-A" "genome" 1 "-1" "triploid_heat"
"LOC105323827" 47.0678182528704 0.843922384642689 0.282007851131188 0.000162779368198157 0.00591710495554597 "characterized" "tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like" "genome" 1 "1" "triploid_heat"
"LOC105322533" 36.4857171637862 -1.15450992595899 0.354726129104524 5.06800136586185e-05 0.00250759566094531 "characterized" "microfibril-associated glycoprotein 4 isoform X2" "genome" 1 "-1" "triploid_heat"
"LOC117688285" 57.2525166656185 0.453044372111801 0.181805580558833 0.00167822689494095 0.0306484109675107 "characterized" "ficolin-2-like isoform X2" "genome" 1 "1" "triploid_heat"
"LOC105325241" 1282.0926951824 0.552396238885802 0.16366088366103 8.05322474148933e-05 0.00354514869586565 "characterized" "eukaryotic translation initiation factor 5B" "genome" 1 "1" "triploid_heat"
"LOC105335483" 16.1074235818689 0.877943770622179 0.278100288327977 9.39063401203162e-05 0.00399314124900844 "characterized" "group XIIA secretory phospholipase A2" "genome" 1 "1" "triploid_heat"
"LOC105347347" 1220.84791521924 0.624742054962228 0.167660769843654 1.84565476507116e-05 0.00117796201182483 "characterized" "tubulin alpha-1A chain" "genome" 1 "1" "triploid_heat"
"LOC105348083" 2571.95706970948 1.06418760084024 0.178225020201148 1.48645705270887e-10 5.37601967396376e-08 "characterized" "LOW QUALITY PROTEIN: MAP kinase-interacting serine/threonine-protein kinase 1" "genome" 1 "1" "triploid_heat"
"LOC105344422" 24.4119725504206 0.730709202438192 0.199276118040294 1.87793379667792e-05 0.00119443065102497 "characterized" "E3 ubiquitin-protein ligase TRIM71" "genome" 1 "1" "triploid_heat"
"LOC105340803" 20.9632877477157 -0.766928003898655 0.399638714304531 0.00246723973303584 0.0396068206056102 "characterized" "probable protein disulfide-isomerase A6" "genome" 1 "-1" "triploid_heat"
"LOC105348335" 116.930918799116 0.399868514495827 0.171223541176425 0.00317426775354571 0.0470165313301259 "characterized" "nucleolar protein dao-5" "genome" 1 "1" "triploid_heat"
"LOC105326955" 133.187455577611 0.514948428538343 0.121034945019296 2.78614108864324e-06 0.00024588694918672 "characterized" "transmembrane protein 117 isoform X4" "genome" 1 "1" "triploid_heat"
