gene	padj	log2FoldChange	description	product_accession	GeneID	genomic_accession	start	end	GOID	GOterm	GOSlim	GOcat
LOC105327005	0.000000351105993213804	4.14031573468535	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0032024	positive regulation of insulin secretion	transport	P
LOC105327005	0.000000351105993213804	4.14031573468535	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0033194	response to hydroperoxide	stress response	P
LOC105327005	0.000000351105993213804	4.14031573468535	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0043005	neuron projection	other cellular component	C
LOC105327005	0.000000351105993213804	4.14031573468535	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0043025	cell soma	other cellular component	C
LOC105327005	0.000000351105993213804	4.14031573468535	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0043204	perikaryon	other cellular component	C
LOC105327005	0.000000351105993213804	4.14031573468535	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0051209	release of sequestered calcium ion into cytosol	transport	P
LOC105327005	0.000000351105993213804	4.14031573468535	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0051489	regulation of filopodium assembly	cell organization and biogenesis	P
LOC105327005	0.000000351105993213804	4.14031573468535	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0070301	cellular response to hydrogen peroxide	stress response	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0005581	collagen	extracellular matrix	C
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0005615	extracellular space	non-structural extracellular	C
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0005623	cell	other cellular component	C
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0010629	negative regulation of gene expression	other metabolic processes	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0016020	membrane	other membranes	C
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0042347	negative regulation of NF-kappaB import into nucleus	transport	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0045444	fat cell differentiation	other biological processes	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0045721	negative regulation of gluconeogenesis	other metabolic processes	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0050715	positive regulation of cytokine secretion	transport	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0050728	negative regulation of inflammatory response	stress response	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0070062	extracellular vesicular exosome	non-structural extracellular	C
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0070165	positive regulation of adiponectin secretion	cell-cell signaling	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0070165	positive regulation of adiponectin secretion	transport	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_011457448.3	105348135	NC_047563.1	34551793	34553312	GO:0070206	protein trimerization	cell organization and biogenesis	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0005581	collagen	extracellular matrix	C
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0005615	extracellular space	non-structural extracellular	C
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0005623	cell	other cellular component	C
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0010629	negative regulation of gene expression	other metabolic processes	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0016020	membrane	other membranes	C
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0042347	negative regulation of NF-kappaB import into nucleus	transport	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0045444	fat cell differentiation	other biological processes	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0045721	negative regulation of gluconeogenesis	other metabolic processes	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0050715	positive regulation of cytokine secretion	transport	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0050728	negative regulation of inflammatory response	stress response	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0070062	extracellular vesicular exosome	non-structural extracellular	C
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0070165	positive regulation of adiponectin secretion	cell-cell signaling	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0070165	positive regulation of adiponectin secretion	transport	P
LOC105348135	0.0000000731850001116123	4.13695659900297	uncharacterized protein LOC105348135	XM_034476074.1	105348135	NC_047563.1	34551834	34553312	GO:0070206	protein trimerization	cell organization and biogenesis	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_020063844.2	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_020063844.2	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	transport	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_020063844.2	105319646	NC_047560.1	64650674	64653861	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_020063844.2	105319646	NC_047560.1	64650674	64653861	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_020063843.2	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_020063843.2	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	transport	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_020063843.2	105319646	NC_047560.1	64650674	64653861	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_020063843.2	105319646	NC_047560.1	64650674	64653861	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417255.3	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417255.3	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	transport	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417255.3	105319646	NC_047560.1	64650674	64653861	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417255.3	105319646	NC_047560.1	64650674	64653861	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417253.3	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417253.3	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	transport	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417253.3	105319646	NC_047560.1	64650674	64653861	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417253.3	105319646	NC_047560.1	64650674	64653861	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417256.3	105319646	NC_047560.1	64650674	64653859	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417256.3	105319646	NC_047560.1	64650674	64653859	GO:0006897	endocytosis	transport	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417256.3	105319646	NC_047560.1	64650674	64653859	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417256.3	105319646	NC_047560.1	64650674	64653859	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0005581	collagen	extracellular matrix	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0006910	phagocytosis, recognition	cell organization and biogenesis	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0006910	phagocytosis, recognition	transport	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0006955	immune response	other biological processes	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0008329	pattern recognition receptor activity	signal transduction activity	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0030169	low-density lipoprotein binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0034138	toll-like receptor 3 signaling pathway	signal transduction	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0034138	toll-like receptor 3 signaling pathway	stress response	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0046872	metal ion binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0060355	positive regulation of cell adhesion molecule production	other biological processes	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0070062	extracellular vesicular exosome	non-structural extracellular	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0005581	collagen	extracellular matrix	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0006910	phagocytosis, recognition	cell organization and biogenesis	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0006910	phagocytosis, recognition	transport	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0006955	immune response	other biological processes	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0008329	pattern recognition receptor activity	signal transduction activity	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0030169	low-density lipoprotein binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0034138	toll-like receptor 3 signaling pathway	signal transduction	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0034138	toll-like receptor 3 signaling pathway	stress response	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0046872	metal ion binding	other molecular function	F
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0060355	positive regulation of cell adhesion molecule production	other biological processes	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417251.3	105319646	NC_047560.1	64650674	64653859	GO:0070062	extracellular vesicular exosome	non-structural extracellular	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417254.3	105319646	NC_047560.1	64650674	64653858	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417254.3	105319646	NC_047560.1	64650674	64653858	GO:0006897	endocytosis	transport	P
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417254.3	105319646	NC_047560.1	64650674	64653858	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.00000181429651490317	3.44250769911967	C-type lectin domain family 4 member M isoform X7	XM_011417254.3	105319646	NC_047560.1	64650674	64653858	GO:0030246	carbohydrate binding	other molecular function	F
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0005886	plasma membrane	other membranes	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0005886	plasma membrane	plasma membrane	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0005923	tight junction	other membranes	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0005923	tight junction	plasma membrane	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0007050	cell cycle arrest	cell cycle and proliferation	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0007422	peripheral nervous system development	developmental processes	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0008219	cell death	death	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0008285	negative regulation of cell proliferation	cell cycle and proliferation	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0010977	negative regulation of neuron projection development	cell organization and biogenesis	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0010977	negative regulation of neuron projection development	developmental processes	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0016021	integral to membrane	other membranes	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0030154	cell differentiation	other biological processes	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0032060	bleb formation	cell organization and biogenesis	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0042552	myelination	developmental processes	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0043218	compact myelin	other membranes	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_011416122.3	105318831	NC_047559.1	31193973	31196875	GO:0043218	compact myelin	plasma membrane	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0005886	plasma membrane	other membranes	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0005886	plasma membrane	plasma membrane	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0005923	tight junction	other membranes	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0005923	tight junction	plasma membrane	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0007050	cell cycle arrest	cell cycle and proliferation	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0007422	peripheral nervous system development	developmental processes	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0008219	cell death	death	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0008285	negative regulation of cell proliferation	cell cycle and proliferation	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0010977	negative regulation of neuron projection development	cell organization and biogenesis	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0010977	negative regulation of neuron projection development	developmental processes	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0016021	integral to membrane	other membranes	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0030154	cell differentiation	other biological processes	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0032060	bleb formation	cell organization and biogenesis	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0042552	myelination	developmental processes	P
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0043218	compact myelin	other membranes	C
LOC105318831	0.00000494682705829617	2.43910714577577	epithelial membrane protein 3	XM_034469426.1	105318831	NC_047559.1	31194310	31196875	GO:0043218	compact myelin	plasma membrane	C
LOC117680708	0.00000000000000000000000139245706956113	2.42523796438084	serine/arginine-rich splicing factor 1-like	XM_034443058.1	117680708	NC_047564.1	44693294	44695153	GO:0003723	RNA binding	nucleic acid binding activity	F
LOC117680708	0.00000000000000000000000139245706956113	2.42523796438084	serine/arginine-rich splicing factor 1-like	XM_034443058.1	117680708	NC_047564.1	44693294	44695153	GO:0005737	cytoplasm	other cellular component	C
LOC117680708	0.00000000000000000000000139245706956113	2.42523796438084	serine/arginine-rich splicing factor 1-like	XM_034443058.1	117680708	NC_047564.1	44693294	44695153	GO:0006397	mRNA processing	RNA metabolism	P
LOC117680708	0.00000000000000000000000139245706956113	2.42523796438084	serine/arginine-rich splicing factor 1-like	XM_034443058.1	117680708	NC_047564.1	44693294	44695153	GO:0008380	RNA splicing	RNA metabolism	P
LOC117680708	0.00000000000000000000000139245706956113	2.42523796438084	serine/arginine-rich splicing factor 1-like	XM_034443058.1	117680708	NC_047564.1	44693294	44695153	GO:0016607	nuclear speck	nucleus	C
LOC105318237	0.000656053416177882	2.37430902127523	trichohyalin isoform X1	XM_034476153.1	105318237	NC_047563.1	5616833	5660500	GO:0004197	cysteine-type endopeptidase activity	other molecular function	F
LOC105318237	0.000656053416177882	2.37430902127523	trichohyalin isoform X1	XM_034476153.1	105318237	NC_047563.1	5616833	5660500	GO:0006915	apoptosis	death	P
LOC105318237	0.000656053416177882	2.37430902127523	trichohyalin isoform X1	XM_034476153.1	105318237	NC_047563.1	5616833	5660500	GO:0042981	regulation of apoptosis	death	P
LOC105318237	0.000656053416177882	2.37430902127523	trichohyalin isoform X1	XM_034476156.1	105318237	NC_047563.1	5616833	5660500	GO:0004197	cysteine-type endopeptidase activity	other molecular function	F
LOC105318237	0.000656053416177882	2.37430902127523	trichohyalin isoform X1	XM_034476156.1	105318237	NC_047563.1	5616833	5660500	GO:0006915	apoptosis	death	P
