gene	padj	log2FoldChange	description	product_accession	GeneID	genomic_accession	start	end	GOID	GOterm	GOSlim	GOcat
LOC105341870	0.0217247626622265	-1.59415440316634	glyoxylate reductase/hydroxypyruvate reductase	XM_011448623.3	105341870	NC_047564.1	36453324	36456527	GO:0070402	NADPH binding	other molecular function	F
LOC105323188	0.000247955638562943	-1.57521081434384	complement C1q tumor necrosis factor-related protein 3	XM_034451550.1	105323188	NC_047566.1	18004266	18005582	GO:0005576	extracellular region	non-structural extracellular	C
LOC105323188	0.000247955638562943	-1.57521081434384	complement C1q tumor necrosis factor-related protein 3	XM_034451550.1	105323188	NC_047566.1	18004266	18005582	GO:0046872	metal ion binding	other molecular function	F
LOC105335284	0.00391302566352256	-1.55859244933684	actin-like	XM_034458837.1	105335284	NC_047568.1	48224653	48230240	GO:0005524	ATP binding	other molecular function	F
LOC105335284	0.00391302566352256	-1.55859244933684	actin-like	XM_034458837.1	105335284	NC_047568.1	48224653	48230240	GO:0005737	cytoplasm	other cellular component	C
LOC105335284	0.00391302566352256	-1.55859244933684	actin-like	XM_034458837.1	105335284	NC_047568.1	48224653	48230240	GO:0005856	cytoskeleton	cytoskeleton	C
LOC117689844	0.00703046402753899	-1.54738395859467	microfibril-associated glycoprotein 4-like	XM_034472103.1	117689844	NC_047562.1	31854452	31857194	GO:0005576	extracellular region	non-structural extracellular	C
LOC117680587	0.0162919238624198	-1.5209179178414	fucolectin-like	XM_034450205.1	117680587	NC_047566.1	45232813	45235217	GO:0046872	metal ion binding	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482954.1	105329069	NC_047564.1	18429039	18439220	GO:0001674	female germ cell nucleus	nucleus	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482954.1	105329069	NC_047564.1	18429039	18439220	GO:0005534	galactose binding	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482954.1	105329069	NC_047564.1	18429039	18439220	GO:0005623	cell	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482954.1	105329069	NC_047564.1	18429039	18439220	GO:0005737	cytoplasm	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482954.1	105329069	NC_047564.1	18429039	18439220	GO:0033296	rhamnose binding	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482954.1	105329069	NC_047564.1	18429039	18439220	GO:0042564	NLS-dependent protein nuclear import complex	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482954.1	105329069	NC_047564.1	18429039	18439220	GO:0042803	protein homodimerization activity	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482954.1	105329069	NC_047564.1	18429039	18439220	GO:0060473	cortical granule	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482955.1	105329069	NC_047564.1	18429039	18439220	GO:0001674	female germ cell nucleus	nucleus	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482955.1	105329069	NC_047564.1	18429039	18439220	GO:0005534	galactose binding	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482955.1	105329069	NC_047564.1	18429039	18439220	GO:0005623	cell	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482955.1	105329069	NC_047564.1	18429039	18439220	GO:0005737	cytoplasm	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482955.1	105329069	NC_047564.1	18429039	18439220	GO:0033296	rhamnose binding	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482955.1	105329069	NC_047564.1	18429039	18439220	GO:0042564	NLS-dependent protein nuclear import complex	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482955.1	105329069	NC_047564.1	18429039	18439220	GO:0042803	protein homodimerization activity	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_034482955.1	105329069	NC_047564.1	18429039	18439220	GO:0060473	cortical granule	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430225.3	105329069	NC_047564.1	18437047	18439220	GO:0001674	female germ cell nucleus	nucleus	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430225.3	105329069	NC_047564.1	18437047	18439220	GO:0005534	galactose binding	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430225.3	105329069	NC_047564.1	18437047	18439220	GO:0005623	cell	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430225.3	105329069	NC_047564.1	18437047	18439220	GO:0005737	cytoplasm	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430225.3	105329069	NC_047564.1	18437047	18439220	GO:0033296	rhamnose binding	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430225.3	105329069	NC_047564.1	18437047	18439220	GO:0042564	NLS-dependent protein nuclear import complex	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430225.3	105329069	NC_047564.1	18437047	18439220	GO:0042803	protein homodimerization activity	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430225.3	105329069	NC_047564.1	18437047	18439220	GO:0060473	cortical granule	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430224.3	105329069	NC_047564.1	18437059	18439220	GO:0001674	female germ cell nucleus	nucleus	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430224.3	105329069	NC_047564.1	18437059	18439220	GO:0005534	galactose binding	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430224.3	105329069	NC_047564.1	18437059	18439220	GO:0005623	cell	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430224.3	105329069	NC_047564.1	18437059	18439220	GO:0005737	cytoplasm	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430224.3	105329069	NC_047564.1	18437059	18439220	GO:0033296	rhamnose binding	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430224.3	105329069	NC_047564.1	18437059	18439220	GO:0042564	NLS-dependent protein nuclear import complex	other cellular component	C
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430224.3	105329069	NC_047564.1	18437059	18439220	GO:0042803	protein homodimerization activity	other molecular function	F
LOC105329069	0.000782584588600389	-1.4693992694153	L-rhamnose-binding lectin CSL3 isoform X1	XM_011430224.3	105329069	NC_047564.1	18437059	18439220	GO:0060473	cortical granule	other cellular component	C
LOC105345813	9.33829454893996e-05	-1.46739150256866	CCAAT/enhancer-binding protein gamma	XM_011454130.3	105345813	NW_022994989.1	123363	125069	GO:0002244	hemopoietic progenitor cell differentiation	developmental processes	P
LOC105345813	9.33829454893996e-05	-1.46739150256866	CCAAT/enhancer-binding protein gamma	XM_011454130.3	105345813	NW_022994989.1	123363	125069	GO:0005634	nucleus	nucleus	C
LOC105345813	9.33829454893996e-05	-1.46739150256866	CCAAT/enhancer-binding protein gamma	XM_011454130.3	105345813	NW_022994989.1	123363	125069	GO:0005654	nucleoplasm	nucleus	C
LOC105345813	9.33829454893996e-05	-1.46739150256866	CCAAT/enhancer-binding protein gamma	XM_011454130.3	105345813	NW_022994989.1	123363	125069	GO:0042803	protein homodimerization activity	other molecular function	F
LOC105345813	9.33829454893996e-05	-1.46739150256866	CCAAT/enhancer-binding protein gamma	XM_011454130.3	105345813	NW_022994989.1	123363	125069	GO:0043565	sequence-specific DNA binding	nucleic acid binding activity	F
LOC105345813	9.33829454893996e-05	-1.46739150256866	CCAAT/enhancer-binding protein gamma	XM_011454130.3	105345813	NW_022994989.1	123363	125069	GO:0045444	fat cell differentiation	other biological processes	P
