gene	padj	log2FoldChange	description	product_accession	GeneID	genomic_accession	start	end	GOID	GOterm	GOSlim	GOcat
LOC105334580	0.00000000148062867456543	3.47873712164228	BAG family molecular chaperone regulator 3	XM_011438102.3	105334580	NC_047559.1	54643072	54645125	GO:0033209	tumor necrosis factor-mediated signaling pathway	signal transduction	P
LOC105334580	0.00000000148062867456543	3.47873712164228	BAG family molecular chaperone regulator 3	XM_011438102.3	105334580	NC_047559.1	54643072	54645125	GO:0043066	negative regulation of apoptosis	death	P
LOC105334580	0.00000000148062867456543	3.47873712164228	BAG family molecular chaperone regulator 3	XM_011438102.3	105334580	NC_047559.1	54643072	54645125	GO:0045785	positive regulation of cell adhesion	cell adhesion	P
LOC105334580	0.00000000148062867456543	3.47873712164228	BAG family molecular chaperone regulator 3	XM_011438102.3	105334580	NC_047559.1	54643072	54645125	GO:0051087	chaperone binding	other molecular function	F
LOC105334580	0.00000000148062867456543	3.47873712164228	BAG family molecular chaperone regulator 3	XM_011438102.3	105334580	NC_047559.1	54643072	54645125	GO:0051291	protein heterooligomerization	cell organization and biogenesis	P
LOC105334580	0.00000000148062867456543	3.47873712164228	BAG family molecular chaperone regulator 3	XM_011438102.3	105334580	NC_047559.1	54643072	54645125	GO:0051496	positive regulation of stress fiber formation	cell organization and biogenesis	P
LOC105334580	0.00000000148062867456543	3.47873712164228	BAG family molecular chaperone regulator 3	XM_011438102.3	105334580	NC_047559.1	54643072	54645125	GO:0051897	positive regulation of protein kinase B signaling cascade	signal transduction	P
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0001659	temperature homeostasis	other biological processes	P
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0002407	dendritic cell chemotaxis	other biological processes	P
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0005261	cation channel activity	transporter activity	F
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0005272	sodium channel activity	transporter activity	F
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0005384	manganese ion transmembrane transporter activity	transporter activity	F
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0005509	calcium ion binding	other molecular function	F
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0005765	lysosomal membrane	other cytoplasmic organelle	C
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0005765	lysosomal membrane	other membranes	C
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0005886	plasma membrane	other membranes	C
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0005886	plasma membrane	plasma membrane	C
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0005887	integral to plasma membrane	other membranes	C
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0005887	integral to plasma membrane	plasma membrane	C
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0009408	response to heat	stress response	P
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0015278	calcium-release channel activity	transporter activity	F
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0030659	cytoplasmic vesicle membrane	other membranes	C
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0032024	positive regulation of insulin secretion	cell-cell signaling	P
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0032024	positive regulation of insulin secretion	transport	P
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0033194	response to hydroperoxide	stress response	P
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0043005	neuron projection	other cellular component	C
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0043025	cell soma	other cellular component	C
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0043204	perikaryon	other cellular component	C
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0051209	release of sequestered calcium ion into cytosol	transport	P
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0051489	regulation of filopodium assembly	cell organization and biogenesis	P
LOC105327005	0.0000460685578757799	3.24310339618602	transient receptor potential cation channel subfamily M member 2-like	XM_034463160.1	105327005	NC_047560.1	11210992	11259945	GO:0070301	cellular response to hydrogen peroxide	stress response	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0005044	scavenger receptor activity	signal transduction activity	F
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0005886	plasma membrane	other membranes	C
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0005886	plasma membrane	other membranes	C
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0005886	plasma membrane	plasma membrane	C
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0005886	plasma membrane	plasma membrane	C
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0006898	receptor-mediated endocytosis	cell organization and biogenesis	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0006898	receptor-mediated endocytosis	cell organization and biogenesis	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0006898	receptor-mediated endocytosis	transport	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0006898	receptor-mediated endocytosis	transport	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0007155	cell adhesion	cell adhesion	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0010976	positive regulation of neuron projection development	cell organization and biogenesis	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0010976	positive regulation of neuron projection development	cell organization and biogenesis	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0010976	positive regulation of neuron projection development	developmental processes	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0010976	positive regulation of neuron projection development	developmental processes	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0016021	integral to membrane	other membranes	C
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0016322	neuron remodeling	developmental processes	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0016358	dendrite development	cell organization and biogenesis	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0016358	dendrite development	cell organization and biogenesis	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0016358	dendrite development	developmental processes	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0016358	dendrite development	developmental processes	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0030169	low-density lipoprotein binding	other molecular function	F
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0048680	positive regulation of axon regeneration	cell organization and biogenesis	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0048680	positive regulation of axon regeneration	cell organization and biogenesis	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0048680	positive regulation of axon regeneration	developmental processes	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0048680	positive regulation of axon regeneration	developmental processes	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0048680	positive regulation of axon regeneration	stress response	P
LOC117688712	0.000169290892483913	3.11078672047381	multiple epidermal growth factor-like domains protein 6	XM_034466924.1	117688712	NC_047560.1	42248886	42261236	GO:0048680	positive regulation of axon regeneration	stress response	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0004842	ubiquitin-protein ligase activity	other molecular function	F
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0005634	nucleus	nucleus	C
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0005654	nucleoplasm	nucleus	C
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0005737	cytoplasm	other cellular component	C
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0005829	cytosol	cytosol	C
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0016740	transferase activity	other molecular function	F
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0031398	positive regulation of protein ubiquitination	protein metabolism	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	signal transduction	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	signal transduction	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	signal transduction	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	signal transduction	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	signal transduction	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	signal transduction	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	stress response	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	stress response	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	stress response	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	stress response	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	stress response	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0034121	regulation of toll-like receptor signaling pathway	stress response	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0042326	negative regulation of phosphorylation	other metabolic processes	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0042981	regulation of apoptosis	death	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0043027	caspase inhibitor activity	enzyme regulator activity	F
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0046872	metal ion binding	other molecular function	F
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0060544	regulation of necroptosis	death	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0060546	negative regulation of necroptosis	death	P
LOC117680358	0.0000199001983655063	2.8548021090428	baculoviral IAP repeat-containing protein 2-like	XM_034479721.1	117680358	NC_047563.1	56690045	56697010	GO:0070266	necroptosis	death	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_020063844.2	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_020063844.2	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	transport	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_020063844.2	105319646	NC_047560.1	64650674	64653861	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_020063844.2	105319646	NC_047560.1	64650674	64653861	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_020063843.2	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_020063843.2	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	transport	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_020063843.2	105319646	NC_047560.1	64650674	64653861	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_020063843.2	105319646	NC_047560.1	64650674	64653861	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417255.3	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417255.3	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	transport	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417255.3	105319646	NC_047560.1	64650674	64653861	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417255.3	105319646	NC_047560.1	64650674	64653861	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417253.3	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417253.3	105319646	NC_047560.1	64650674	64653861	GO:0006897	endocytosis	transport	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417253.3	105319646	NC_047560.1	64650674	64653861	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417253.3	105319646	NC_047560.1	64650674	64653861	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417256.3	105319646	NC_047560.1	64650674	64653859	GO:0006897	endocytosis	cell organization and biogenesis	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417256.3	105319646	NC_047560.1	64650674	64653859	GO:0006897	endocytosis	transport	P
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417256.3	105319646	NC_047560.1	64650674	64653859	GO:0016021	integral to membrane	other membranes	C
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417256.3	105319646	NC_047560.1	64650674	64653859	GO:0030246	carbohydrate binding	other molecular function	F
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0005581	collagen	extracellular matrix	C
LOC105319646	0.0000195779932504486	2.60460356063011	C-type lectin domain family 4 member M isoform X7	XM_011417252.3	105319646	NC_047560.1	64650674	64653859	GO:0006910	phagocytosis, recognition	cell organization and biogenesis	P
