gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC105329085,628.549647,-1.692889656,0.199289096,9.35E-19,1.63E-15,characterized,high mobility group-T protein,genome,1,-1,diploid_desiccation
LOC105326341,7.916095873,-1.622723487,0.590724496,0.000213573,0.012933875,characterized,AAC-rich mRNA clone AAC4 protein-like,genome,1,-1,diploid_desiccation
LOC105338579,23.66264689,-1.620027356,0.444825929,1.06E-05,0.001460998,characterized,collagen alpha-1(XII) chain,genome,1,-1,diploid_desiccation
LOCNA.11,148.4939344,-1.605741903,0.218571749,9.75E-15,9.33E-12,characterized,NA,NA,1,-1,diploid_desiccation
LOC105347119,9.947062933,-1.547320306,0.586337674,0.000285061,0.015811359,characterized,complement C1q tumor necrosis factor-related protein 3,genome,1,-1,diploid_desiccation
LOC117691751,256.4921558,-1.540922197,0.721820196,0.000798292,0.032993767,characterized,complement C1q-like protein 2,genome,1,-1,diploid_desiccation
LOC105340472,68.51258784,-1.441714472,0.457883612,5.89E-05,0.005288315,characterized,actin-like,genome,1,-1,diploid_desiccation
LOC105336086,18.37748365,-1.439626331,0.587519992,0.000447706,0.021744438,characterized,microfibril-associated glycoprotein 4-like,genome,1,-1,diploid_desiccation
LOC105336572,89.86110143,-1.402696591,0.45572286,7.37E-05,0.006207925,characterized,cytochrome P450 2J2,genome,1,-1,diploid_desiccation
LOC117682594,11.11434154,-1.349020842,0.61250086,0.000859492,0.034443344,characterized,complement C1q tumor necrosis factor-related protein 3-like,genome,1,-1,diploid_desiccation
LOC105348479,220.7632537,-1.276330398,0.321112246,3.03E-06,0.000548472,characterized,very low-density lipoprotein receptor,genome,1,-1,diploid_desiccation
LOC117681347,17.63997761,-1.254483659,0.36964292,2.92E-05,0.00308945,characterized,phosphonoacetaldehyde hydrolase-like,genome,1,-1,diploid_desiccation
LOC105345294,21.47203001,-1.175479298,0.273361668,8.73E-07,0.000203748,characterized,neprilysin-4 isoform X2,genome,1,-1,diploid_desiccation
LOC105334919,67.49803716,-1.143611201,0.433307678,0.000294325,0.016278048,characterized,fibrinogen C domain-containing protein 1 isoform X2,genome,1,-1,diploid_desiccation
LOC105336885,15.80674836,-1.143512854,0.281845293,2.65E-06,0.000512219,characterized,prostaglandin reductase 1,genome,1,-1,diploid_desiccation
LOC105346626,18.84354943,-1.143114994,0.560179566,0.00121281,0.042584107,characterized,atrial natriuretic peptide receptor 1,genome,1,-1,diploid_desiccation
LOC105342575,42.54329392,-1.097591034,0.36924253,0.000118459,0.008795292,characterized,integrin beta pat-3-like isoform X4,genome,1,-1,diploid_desiccation
LOC105337285,10.85294479,-1.083393441,0.431084955,0.000455424,0.021952144,characterized,glycerophosphocholine cholinephosphodiesterase ENPP6,genome,1,-1,diploid_desiccation
LOC105345192,4535.771446,-1.066749234,0.348238735,8.44E-05,0.006874469,characterized,cartilage matrix protein,genome,1,-1,diploid_desiccation
LOC105348278,74.82284564,-1.047952514,0.193345146,3.29E-09,1.53E-06,characterized,SIN3-HDAC complex-associated factor,genome,1,-1,diploid_desiccation
LOC105326705,28.80586408,-1.046752772,0.328728515,6.43E-05,0.005611483,characterized,actin cytoplasmic,genome,1,-1,diploid_desiccation
LOC105334056,18.08520765,-1.008514763,0.386746086,0.000367845,0.018922274,characterized,tripartite motif-containing protein 2 isoform X2,genome,1,-1,diploid_desiccation
LOC105323271,196.7729769,-0.996192917,0.15958858,2.42E-11,1.78E-08,characterized,nucleolar protein of 40 kDa,genome,1,-1,diploid_desiccation
LOC105347052,120.1307464,-0.980630162,0.209930262,1.59E-07,4.55E-05,characterized,ribosomal L1 domain-containing protein 1,genome,1,-1,diploid_desiccation
LOC117687736,26.91033349,-0.969513671,0.300708149,5.85E-05,0.005286614,characterized,LOW QUALITY PROTEIN: SAM pointed domain-containing Ets transcription factor-like,genome,1,-1,diploid_desiccation
LOC105317177,78.94267169,-0.956488884,0.312342537,9.75E-05,0.00764831,characterized,cilia- and flagella-associated protein 53,genome,1,-1,diploid_desiccation
LOC105334668,11.11644943,-0.946793247,0.410332985,0.000846132,0.034267314,characterized,glycine receptor subunit alpha-3-like,genome,1,-1,diploid_desiccation
LOC105341790,96.31049214,-0.929775912,0.288076536,5.86E-05,0.005286614,characterized,organic cation transporter protein isoform X2,genome,1,-1,diploid_desiccation
LOC105330710,2178.815387,-0.916949186,0.312421112,0.000146361,0.009973598,characterized,latent-transforming growth factor beta-binding protein 1 isoform X1,genome,1,-1,diploid_desiccation
LOC105347664,28.55586964,-0.904195992,0.238193074,7.96E-06,0.001197482,characterized,cryptochrome-1-like,genome,1,-1,diploid_desiccation
LOC105319697,83.36543822,-0.888046141,0.327604853,0.000295606,0.01630178,characterized,sodium/calcium exchanger 3 isoform X3,genome,1,-1,diploid_desiccation
LOC105337362,16.55179937,-0.878661931,0.243152837,1.76E-05,0.0021646,characterized,F-box only protein 9,genome,1,-1,diploid_desiccation
LOC105341745,106.6653784,-0.8777313,0.196088249,4.36E-07,0.000109884,characterized,ATP-binding cassette sub-family F member 2,genome,1,-1,diploid_desiccation
LOC105346047,48.42435918,-0.876667732,0.417657966,0.001271458,0.044114353,characterized,bone morphogenetic protein 1-like,genome,1,-1,diploid_desiccation
LOC105339136,789.6876295,-0.875532005,0.182766662,9.50E-08,3.12E-05,characterized,transcriptional regulator ATRX isoform X1,genome,1,-1,diploid_desiccation
LOC105331286,53.47641388,-0.856319971,0.295613059,0.000176516,0.011471546,characterized,phosphatidylinositol 345-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN,genome,1,-1,diploid_desiccation
LOC105331673,44.46758458,-0.850026946,0.273404516,9.25E-05,0.007346456,characterized,voltage-dependent R-type calcium channel subunit alpha-1E,genome,1,-1,diploid_desiccation
LOC105336690,18.77848119,-0.845697982,0.323782524,0.000423619,0.020679524,characterized,valine--tRNA ligase,genome,1,-1,diploid_desiccation
LOC105342713,60.66774587,-0.841145534,0.307349926,0.000284224,0.015811359,characterized,stimulated by retinoic acid gene 6 protein-like isoform X1,genome,1,-1,diploid_desiccation
LOC105346803,184.6840658,-0.839265769,0.284484168,0.000151744,0.010297058,characterized,fibrillin-2,genome,1,-1,diploid_desiccation
LOC105336201,100.0926959,-0.833072281,0.274664896,0.000118223,0.008795292,characterized,allene oxide synthase-lipoxygenase protein,genome,1,-1,diploid_desiccation
LOC105332262,50.26129347,-0.832869252,0.265254385,8.51E-05,0.00690148,characterized,cystatin-B,genome,1,-1,diploid_desiccation
LOC105340685,298.6318767,-0.83046177,0.260461187,7.52E-05,0.006232824,characterized,neuronal PAS domain-containing protein 4,genome,1,-1,diploid_desiccation
LOC105332962,69.62485741,-0.824775355,0.170834442,8.60E-08,3.05E-05,characterized,mucin-2-like isoform X2,genome,1,-1,diploid_desiccation
LOC105343602,38.16428729,-0.8190132,0.161295899,2.75E-08,1.12E-05,characterized,zinc finger protein 593 isoform X1,genome,1,-1,diploid_desiccation
LOC105339786,46.50815517,-0.816639281,0.339579185,0.000680689,0.029592915,characterized,SAM pointed domain-containing Ets transcription factor isoform X1,genome,1,-1,diploid_desiccation
LOC105346283,46.78659253,-0.808116334,0.29997929,0.000335203,0.017867558,characterized,divergent protein kinase domain 1B,genome,1,-1,diploid_desiccation
LOC105323574,66.07090056,-0.807927446,0.172054788,1.66E-07,4.66E-05,characterized,zinc finger Ran-binding domain-containing protein 2 isoform X3,genome,1,-1,diploid_desiccation
LOC105325560,63.61465158,-0.807388449,0.221426696,1.51E-05,0.001904042,characterized,class E basic helix-loop-helix protein 40,genome,1,-1,diploid_desiccation
LOC105338465,23.14159783,-0.804333918,0.311118623,0.000449867,0.021794085,characterized,organic cation transporter protein,genome,1,-1,diploid_desiccation
LOC105319604,32.23941989,-0.795684373,0.303069722,0.00041513,0.020448086,characterized,neprilysin isoform X1,genome,1,-1,diploid_desiccation
LOC105338755,207.4582678,-0.78399602,0.331499044,0.000806149,0.033103993,characterized,short-chain collagen C4-like,genome,1,-1,diploid_desiccation
LOC117685057,9.63392191,-0.768081604,0.360193942,0.001477112,0.047792374,characterized,GA-binding protein subunit beta-1-like,genome,1,-1,diploid_desiccation
LOC105317162,927.3152164,-0.761018245,0.250499211,0.000123326,0.00907682,characterized,adenosylhomocysteinase A,genome,1,-1,diploid_desiccation
LOC105347499,215.6737802,-0.744672566,0.132072502,1.19E-09,6.15E-07,characterized,cyclin-dependent kinase 12 isoform X2,genome,1,-1,diploid_desiccation
LOC105330505,77.59532668,-0.734310662,0.183710028,4.08E-06,0.000685398,characterized,serine palmitoyltransferase 2 isoform X1,genome,1,-1,diploid_desiccation
LOC105322353,43.59242737,-0.73194516,0.214043952,3.79E-05,0.003779629,characterized,cleft lip and palate transmembrane protein 1 homolog,genome,1,-1,diploid_desiccation
LOC109618835,15.44238287,-0.720624585,0.319021287,0.001163369,0.041685139,characterized,E3 ubiquitin-protein ligase TRIM33,genome,1,-1,diploid_desiccation
LOC105346619,46.95779283,-0.717975085,0.234228592,0.000124494,0.009105432,characterized,aquaporin-5,genome,1,-1,diploid_desiccation
LOC105332286,29.33086926,-0.700499727,0.244075166,0.000238092,0.013890612,characterized,peptide methionine sulfoxide reductase-like,genome,1,-1,diploid_desiccation
LOC105335954,676.7634567,-0.691236033,0.18264831,1.00E-05,0.001420098,characterized,RNA-binding protein FUS isoform X2,genome,1,-1,diploid_desiccation
LOC105346481,225.2747194,-0.690654036,0.186004237,1.33E-05,0.001749841,characterized,protein kreg-1,genome,1,-1,diploid_desiccation
LOC117690986,21.76516382,-0.68698891,0.283132945,0.000794459,0.032906431,characterized,tripartite motif-containing protein 2-like isoform X2,genome,1,-1,diploid_desiccation
LOC105345062,418.4902777,-0.68082113,0.20383256,5.22E-05,0.004824439,characterized,nucleolar protein 56,genome,1,-1,diploid_desiccation
LOC105321617,68.54601668,-0.680203844,0.263813496,0.000542812,0.024856079,characterized,heavy metal-binding protein HIP isoform X2,genome,1,-1,diploid_desiccation
LOC105325873,62.67847024,-0.675227991,0.22966672,0.000198228,0.012276043,characterized,mucolipin-3 isoform X1,genome,1,-1,diploid_desiccation
LOC105324900,116.7667636,-0.673462277,0.263745301,0.000578385,0.026042311,characterized,GTPase IMAP family member 7,genome,1,-1,diploid_desiccation
LOC105322785,184.6362502,-0.672905875,0.237959491,0.00026141,0.014887934,characterized,calponin homology domain-containing protein DDB_G0272472 isoform X1,genome,1,-1,diploid_desiccation
LOC117680295,65.07966544,-0.671256818,0.262665461,0.000577518,0.026042311,characterized,trichohyalin-like,genome,1,-1,diploid_desiccation
LOC105328744,52.08772682,-0.662694781,0.204194169,7.61E-05,0.006279387,characterized,PHD finger protein 20-like protein 1 isoform X1,genome,1,-1,diploid_desiccation
LOC105318915,194.203789,-0.660680435,0.154564667,1.39E-06,0.000299723,characterized,sperm flagellar protein 2 isoform X1,genome,1,-1,diploid_desiccation
LOC105342540,16.15737587,-0.65384924,0.24580791,0.000475689,0.02253951,characterized,m7GpppX diphosphatase,genome,1,-1,diploid_desiccation
LOC105320188,32.21460502,-0.64595607,0.224881938,0.000250749,0.014409382,characterized,LOW QUALITY PROTEIN: ATP-binding cassette sub-family F member 3,genome,1,-1,diploid_desiccation
LOC105337220,163.9182808,-0.642754759,0.20815187,0.000129049,0.009249029,characterized,UPF0394 inner membrane protein YeeE,genome,1,-1,diploid_desiccation
LOC117682947,102.0555463,-0.640569378,0.186935541,4.20E-05,0.004077806,characterized,GTPase IMAP family member 4-like isoform X3,genome,1,-1,diploid_desiccation
LOC105320841,63.70222262,-0.636013204,0.257891843,0.000769547,0.032293955,characterized,egl nine homolog 3,genome,1,-1,diploid_desiccation
LOC105330969,16.0648445,-0.633975945,0.235844294,0.000459353,0.022030508,characterized,oxidoreductase HTATIP2-like,genome,1,-1,diploid_desiccation
LOC105343143,299.7572156,-0.632259281,0.162190125,7.10E-06,0.00107852,characterized,b(0+)-type amino acid transporter 1 isoform X2,genome,1,-1,diploid_desiccation
LOC105347167,3387.208066,-0.631193626,0.146644918,1.35E-06,0.000299723,characterized,heterogeneous nuclear ribonucleoprotein D0 isoform X8,genome,1,-1,diploid_desiccation
LOC105346238,60.04363553,-0.624909684,0.252490094,0.000772609,0.032351539,characterized,cyclic nucleotide-binding domain-containing protein 2 isoform X1,genome,1,-1,diploid_desiccation
LOC105341352,46.57474465,-0.608999872,0.168217405,2.28E-05,0.002590674,characterized,serum response factor,genome,1,-1,diploid_desiccation
LOC105323703,124.653804,-0.608559421,0.147709396,3.00E-06,0.000548472,characterized,enolase 4 isoform X5,genome,1,-1,diploid_desiccation
LOC105325240,576.0088174,-0.605809816,0.192513449,0.000115462,0.008698745,characterized,sodium- and chloride-dependent taurine transporter-like isoform X1,genome,1,-1,diploid_desiccation
LOC105325169,54.70366536,-0.605122251,0.187627057,9.18E-05,0.007317828,characterized,glycerol-3-phosphate acyltransferase 3,genome,1,-1,diploid_desiccation
LOC105341469,65.99400119,-0.602772498,0.219015598,0.00038682,0.019598765,characterized,mediator of DNA damage checkpoint protein 1,genome,1,-1,diploid_desiccation
LOC105324844,157.8360645,-0.597790427,0.145014707,2.98E-06,0.000548472,characterized,ribosomal protein S6 kinase beta-1,genome,1,-1,diploid_desiccation
LOC105349151,98.58383921,-0.597715557,0.216279855,0.00037777,0.019380707,characterized,tctex1 domain-containing protein 1,genome,1,-1,diploid_desiccation
LOC105344109,36.48146423,-0.597061448,0.234285581,0.00069774,0.030132386,characterized,sodium- and chloride-dependent GABA transporter ine,genome,1,-1,diploid_desiccation
LOC105342093,203.4465707,-0.593452607,0.264188342,0.001420624,0.046951747,characterized,zinc metalloproteinase nas-13,genome,1,-1,diploid_desiccation
LOC117685798,70.09142358,-0.593317994,0.146033999,3.95E-06,0.000668467,characterized,fucolectin-like,genome,1,-1,diploid_desiccation
LOC105347667,113.285064,-0.590790703,0.21207484,0.000361795,0.018762358,characterized,dnaJ homolog subfamily B member 13,genome,1,-1,diploid_desiccation
LOC105342978,908.1830554,-0.586680254,0.12650676,2.92E-07,7.76E-05,characterized,protein PLANT CADMIUM RESISTANCE 3 isoform X3,genome,1,-1,diploid_desiccation
LOC105344142,77.20389084,-0.578625863,0.238669713,0.000966571,0.036918769,characterized,sterol O-acyltransferase 1 isoform X1,genome,1,-1,diploid_desiccation
LOC105347281,224.5219787,-0.574919991,0.161560436,2.94E-05,0.003093366,characterized,eukaryotic translation initiation factor 3 subunit H isoform X1,genome,1,-1,diploid_desiccation
LOC105339476,158.0913755,-0.567922016,0.200407465,0.000329688,0.017641883,characterized,influenza virus NS1A-binding protein homolog A isoform X1,genome,1,-1,diploid_desiccation
LOC105331285,46.41372412,-0.565030968,0.249578207,0.001482571,0.047842277,characterized,probable mitochondrial pyruvate carrier 1 isoform X2,genome,1,-1,diploid_desiccation
LOC105327101,171.4566668,-0.559265697,0.166981996,6.48E-05,0.005611483,characterized,3'-5' RNA helicase YTHDC2,genome,1,-1,diploid_desiccation
LOC105322996,101.5029621,-0.550273913,0.206217051,0.000546871,0.024916472,characterized,AMME syndrome candidate gene 1 protein homolog,genome,1,-1,diploid_desiccation
LOC105341883,71.70758812,-0.549958854,0.222405986,0.000922333,0.035858364,characterized,negative elongation factor A,genome,1,-1,diploid_desiccation
LOC105325751,87.53305731,-0.548203386,0.182483104,0.000206937,0.01262268,characterized,stimulated by retinoic acid gene 6 protein-like isoform X2,genome,1,-1,diploid_desiccation
LOC105331629,210.8260289,-0.546361928,0.18724822,0.000269928,0.01519219,characterized,phosphate carrier protein mitochondrial-like,genome,1,-1,diploid_desiccation
LOC105322360,80.2364916,-0.540179797,0.137809581,8.01E-06,0.001197482,characterized,protein SET,genome,1,-1,diploid_desiccation
LOC105339182,49.60638718,-0.538013102,0.165117454,9.57E-05,0.00754003,characterized,ribosome biogenesis regulatory protein homolog,genome,1,-1,diploid_desiccation
LOC105329245,73.83041695,-0.533177227,0.191170582,0.000415584,0.020448086,characterized,translin-associated factor X-interacting protein 1,genome,1,-1,diploid_desiccation
LOC105319827,42.14222147,-0.508322193,0.216014627,0.00141355,0.046931343,characterized,adenylosuccinate synthetase,genome,1,-1,diploid_desiccation
LOC105317217,32.24441431,-0.506498348,0.173195142,0.000307882,0.016737604,characterized,transmembrane protein 164,genome,1,-1,diploid_desiccation
LOC105326999,188.6927476,-0.505011856,0.140142125,3.00E-05,0.003139591,characterized,serine/arginine-rich splicing factor 6 isoform X4,genome,1,-1,diploid_desiccation
LOC105321266,55.57531312,-0.504983901,0.213797876,0.001399105,0.046806436,characterized,max-binding protein MNT,genome,1,-1,diploid_desiccation
LOC105326215,210.7900709,-0.493749926,0.163773991,0.000234282,0.013776136,characterized,Wilms tumor protein 1-interacting protein homolog,genome,1,-1,diploid_desiccation
LOC105325781,166.010731,-0.491989336,0.169910715,0.000342369,0.01797992,characterized,LOW QUALITY PROTEIN: kinesin-like protein KIF19,genome,1,-1,diploid_desiccation
LOC105330907,99.66118154,-0.484937723,0.20164429,0.001312614,0.044934122,characterized,DNA damage-regulated autophagy modulator protein 1,genome,1,-1,diploid_desiccation
LOC105338955,83.08105437,-0.484713742,0.192237695,0.000984909,0.037356853,characterized,transgelin-3 isoform X1,genome,1,-1,diploid_desiccation
LOC105333258,98.18571577,-0.479315725,0.193800328,0.001147334,0.041394496,characterized,clustered mitochondria protein homolog,genome,1,-1,diploid_desiccation
LOC105328492,52.95865765,-0.476876645,0.180940468,0.000750526,0.031704338,characterized,ATP-binding cassette sub-family G member 5 isoform X1,genome,1,-1,diploid_desiccation
LOC105348951,456.2649021,-0.464043971,0.095734913,1.47E-07,4.39E-05,characterized,protein mono-ADP-ribosyltransferase PARP12,genome,1,-1,diploid_desiccation
LOC105329100,204.8621466,-0.46077097,0.177130588,0.000869363,0.034443344,characterized,CAP-Gly domain-containing linker protein 1 isoform X1,genome,1,-1,diploid_desiccation
LOC105338586,241.5832522,-0.459328467,0.169478296,0.000648195,0.028712633,characterized,probable phospholipid-transporting ATPase VD isoform X2,genome,1,-1,diploid_desiccation
LOC105342112,560.1358651,-0.457081275,0.141590617,0.000132132,0.009364709,characterized,dynein regulatory complex protein 11 isoform X4,genome,1,-1,diploid_desiccation
LOC105338167,36.07623819,-0.449416425,0.177415891,0.001114745,0.040631915,characterized,cytochrome P450 4c21 isoform X1,genome,1,-1,diploid_desiccation
LOC105334216,209.0291164,-0.44914226,0.138245842,0.000126845,0.009159633,characterized,alpha-taxilin isoform X1,genome,1,-1,diploid_desiccation
LOC105345410,65.82530001,-0.448214184,0.163602535,0.0006348,0.028250087,characterized,WD repeat-containing protein 46 isoform X2,genome,1,-1,diploid_desiccation
LOC105320900,128.0071978,-0.444541598,0.18189379,0.001385595,0.046435629,characterized,cell division control protein 42 homolog,genome,1,-1,diploid_desiccation
LOC105347607,118.1195124,-0.442100945,0.175134766,0.001148645,0.041394496,characterized,GTPase IMAP family member 4 isoform X3,genome,1,-1,diploid_desiccation
LOC105331697,67.59443256,-0.440317681,0.161621841,0.000676629,0.029506322,characterized,pre-rRNA-processing protein TSR1 homolog isoform X3,genome,1,-1,diploid_desiccation
LOC105344728,69.02369695,-0.42588176,0.161377864,0.000910445,0.03562836,characterized,splicing factor 3B subunit 3,genome,1,-1,diploid_desiccation
LOC105329829,212.340243,-0.417493885,0.147942684,0.000559545,0.0254334,characterized,kinesin-like protein KIF9 isoform X2,genome,1,-1,diploid_desiccation
LOC105333224,254.9245128,-0.412407879,0.130382696,0.000195338,0.012193961,characterized,AP-2 complex subunit alpha-2 isoform X1,genome,1,-1,diploid_desiccation
LOC105329922,68.65363524,-0.411048491,0.155299723,0.000953866,0.036712667,characterized,mitoferrin-1,genome,1,-1,diploid_desiccation
LOC105336481,100.4826369,-0.409842148,0.15896339,0.001144843,0.041394496,characterized,LOW QUALITY PROTEIN: voltage-dependent T-type calcium channel subunit alpha-1H,genome,1,-1,diploid_desiccation
LOC105335151,116.3263322,-0.408947961,0.162335619,0.001339976,0.045487702,characterized,coiled-coil domain-containing protein 169 isoform X17,genome,1,-1,diploid_desiccation
LOC105338170,60.09909562,-0.405984535,0.162461089,0.001453016,0.047567671,characterized,ras-related protein Rab-37 isoform X6,genome,1,-1,diploid_desiccation
LOC105339639,119.2859542,-0.393658339,0.139166022,0.000607882,0.027306195,characterized,70 kDa neurofilament protein isoform X2,genome,1,-1,diploid_desiccation
LOC105325607,35.00258411,-0.38910077,0.15258594,0.001383661,0.046435629,characterized,WD repeat-containing protein 5,genome,1,-1,diploid_desiccation
LOC105327748,408.9678257,-0.389078877,0.079010348,1.34E-07,4.07E-05,characterized,B-box type zinc finger protein ncl-1 isoform X2,genome,1,-1,diploid_desiccation
LOC105337075,414.386012,-0.374492137,0.110222092,0.000103278,0.0079691,characterized,arf-GAP with SH3 domain ANK repeat and PH domain-containing protein 2 isoform X4,genome,1,-1,diploid_desiccation
LOC105336635,237.3009198,-0.372912831,0.136304196,0.00088,0.034792716,characterized,cAMP-dependent protein kinase catalytic subunit 1 isoform X3,genome,1,-1,diploid_desiccation
LOC105322206,85.14870606,-0.3612074,0.112640747,0.000219322,0.013197968,characterized,nuclear pore complex protein Nup50 isoform X1,genome,1,-1,diploid_desiccation
LOC105322880,146.0958842,-0.32617814,0.117491612,0.001014432,0.038063086,characterized,F-box only protein 11,genome,1,-1,diploid_desiccation
LOC105333703,770.6234415,-0.305325796,0.100281804,0.000472677,0.02253951,characterized,disabled homolog 2-interacting protein isoform X6,genome,1,-1,diploid_desiccation
LOC105337592,826.5705141,-0.273357664,0.067789532,1.60E-05,0.001989918,characterized,septin-7 isoform X2,genome,1,-1,diploid_desiccation
LOC105343388,1227.927266,-0.264636395,0.082741313,0.000391713,0.019777914,characterized,doublecortin domain-containing protein 2 isoform X29,genome,1,-1,diploid_desiccation
LOC105344718,436.989192,-0.264016855,0.080439948,0.000298551,0.016416856,characterized,unconventional myosin-XVIIIa isoform X1,genome,1,-1,diploid_desiccation
LOC105345860,46.69933161,-0.20444003,0.455047567,0.000284153,0.015811359,characterized,ryncolin-1,genome,1,-1,diploid_desiccation
LOC117693057,57.91593615,-0.17587822,0.35211305,0.000174599,0.011403176,characterized,mucin-2-like,genome,1,-1,diploid_desiccation
LOC105343654,44.36978465,-0.140539589,0.274905185,6.07E-05,0.005403247,characterized,short-chain collagen C4-like,genome,1,-1,diploid_desiccation
LOC117686727,25.40978941,-0.135273327,0.264374254,0.000249632,0.01439863,characterized,short-chain collagen C4-like,genome,1,-1,diploid_desiccation
LOC105330079,453.8893561,-0.127856908,0.25434344,8.86E-05,0.007095967,characterized,fucolectin,genome,1,-1,diploid_desiccation
LOC117682163,20.9485905,-0.076975615,0.189076467,0.000167019,0.011059073,characterized,tubulin alpha-8 chain-like isoform X2,genome,1,-1,diploid_desiccation
LOC117691118,18.95503356,-0.031557326,0.16222714,0.000236941,0.013865766,characterized,A disintegrin and metalloproteinase with thrombospondin motifs adt-1-like isoform X2,genome,1,-1,diploid_desiccation
LOC105318290,18.08265815,0.175077026,0.239365605,0.000491168,0.023093336,characterized,proline-rich transmembrane protein 1,genome,1,1,diploid_desiccation
LOC105321391,380.9082497,0.290574174,0.097217816,0.000667781,0.029376225,characterized,synaptosomal-associated protein 25 isoform X4,genome,1,1,diploid_desiccation
LOC105321795,218.7477492,0.313491728,0.10132272,0.000415672,0.020448086,characterized,serine/threonine-protein kinase B-raf isoform X1,genome,1,1,diploid_desiccation
LOC105339081,534.2413039,0.322213493,0.110296726,0.000681986,0.029592915,characterized,transformer-2 protein homolog alpha isoform X10,genome,1,1,diploid_desiccation
LOC105331823,6115.896706,0.328421779,0.123544993,0.001330923,0.045317687,characterized,40S ribosomal protein S24 isoform X2,genome,1,1,diploid_desiccation
LOC105337552,228.8433913,0.335224465,0.111258627,0.000475855,0.02253951,characterized,Krueppel-like factor 8,genome,1,1,diploid_desiccation
LOC105332258,230.0370392,0.337789513,0.120013002,0.000857565,0.034443344,characterized,importin subunit alpha-7 isoform X1,genome,1,1,diploid_desiccation
LOC105326374,437.8199525,0.341958531,0.101858373,0.000145063,0.009973598,characterized,transient receptor potential cation channel subfamily M member 2 isoform X2,genome,1,1,diploid_desiccation
LOC105348430,4938.181464,0.359280487,0.126834043,0.000671496,0.029471884,characterized,40S ribosomal protein S23,genome,1,1,diploid_desiccation
LOC105346160,205.2712658,0.364007261,0.128757005,0.000721541,0.030820109,characterized,AN1-type zinc finger protein 3,genome,1,1,diploid_desiccation
LOC105340053,661.2680072,0.365789605,0.122686202,0.000447051,0.021744438,characterized,cytochrome c oxidase subunit 5A mitochondrial,genome,1,1,diploid_desiccation
LOC105329715,254.0303633,0.376306393,0.146160965,0.001380392,0.046423885,characterized,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit isoform X2,genome,1,1,diploid_desiccation
LOC105338108,171.7148207,0.384551044,0.121508101,0.000227819,0.013575013,characterized,high mobility group protein HMGI-C,genome,1,1,diploid_desiccation
LOC105344064,105.7161593,0.385136731,0.148928746,0.00128712,0.044219626,characterized,cathepsin L1,genome,1,1,diploid_desiccation
LOC105342039,127.1048321,0.396345681,0.144503567,0.00079418,0.032906431,characterized,glucocorticoid-induced transcript 1 protein,genome,1,1,diploid_desiccation
LOC105333111,803.6114796,0.410200351,0.142322174,0.000493985,0.023112241,characterized,splicing factor 3B subunit 1 isoform X1,genome,1,1,diploid_desiccation
LOC105333348,95.41483611,0.411493754,0.162386292,0.001310905,0.044934122,characterized,protein SREK1IP1,genome,1,1,diploid_desiccation
