"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature"
"LOC105323139" 3025.86047278123 2.10481101809287 0.225863604091576 7.54388381107285e-23 2.33483203952705e-19 "uncharacterized protein LOC105323139" "genome"
"LOC105347604" 55.4021301919185 2.0750779416071 0.295934393538329 1.25088699142674e-14 7.74299047693149e-12 "uncharacterized protein LOC105347604" "genome"
"LOCNA.13" 1905.34934703421 1.92234722237569 0.162987934986686 5.37467519298627e-34 6.653847888917e-30 NA NA
"LOC105345989" 3160.89455368937 1.9054242325096 0.20867839980141 7.76954108086326e-22 1.47979874740134e-18 "heat shock protein 83-like" "genome"
"LOC117680291" 3586.07193259183 1.90453753779045 0.202657660002542 6.56510427730715e-23 2.3221711700875e-19 "heat shock protein 83-like" "genome"
"LOC105327994" 215.914282637163 1.89793137944526 0.205932017533685 3.61403967786207e-22 8.94836224238648e-19 "uncharacterized protein LOC105327994" "genome"
"LOC105333443" 20.0207660113834 1.84850666446085 0.556347354119275 4.26959654729091e-07 3.63282510346814e-05 "uncharacterized protein LOC105333443" "genome"
"LOC105343643" 270.338454652147 1.84273583252982 0.665467028553428 1.5286352402959e-06 0.000102850566711214 "complement C1q tumor necrosis factor-related protein 7" "genome"
"LOC105332206" 79.8960148506915 1.81234022254158 0.372902624988021 2.47560858513638e-09 4.57433347522215e-07 "uncharacterized protein LOC105332206" "genome"
"LOC105321218" 62.1491647336435 1.79457647678169 0.289254831883262 3.00066174931699e-12 1.28097215367394e-09 "F-box/LRR-repeat protein 6-like" "genome"
"LOC105318474" 38.205334312279 1.78420596849403 0.348798530811511 8.08395291075904e-10 1.71935806711965e-07 "uncharacterized protein LOC105318474" "genome"
"LOC105340370" 1185.40227865942 1.78291833258473 0.194732691875788 7.60066018826818e-22 1.47979874740134e-18 "78 kDa glucose-regulated protein precursor" "genome"
"LOC105330649" 123.714875144686 1.77586705906663 0.304051130979803 2.2506792853913e-11 7.23724923458294e-09 "galaxin-like" "genome"
"LOC105341070" 540.945227554329 1.76423641170705 0.189130768127187 1.57747620152382e-22 4.33981230552553e-19 "DNA topoisomerase I, mitochondrial isoform X1" "genome"
"LOC105347606" 51.7587352509712 1.75865206438197 0.323123128928429 1.70505816879323e-10 4.39762919367921e-08 "uncharacterized protein LOC105347606" "genome"
"LOC105332044" 35.8041371177728 1.74992100532544 0.312194817591431 7.51307077780063e-11 2.10119580177987e-08 "uncharacterized protein LOC105332044 isoform X1" "genome"
"LOC105327000" 14.5907148894845 1.66834518809271 0.631081538400062 3.01294578776436e-06 0.000181069266274383 "glutathione-specific gamma-glutamylcyclotransferase 1-like" "genome"
"LOC105343216" 108.115710628623 1.6513692770236 0.966337275562628 8.57010485687093e-06 0.00041043674324202 "heat shock protein 27" "genome"
"LOC105337015" 185.644842229618 1.63483839821036 0.276032135892178 1.12821501619505e-11 4.10802997073374e-09 "activating transcription factor 3" "genome"
"LOC105328578" 9.28462747257211 1.63350965837279 0.484598511600037 4.87373337837262e-07 4.0224546149502e-05 "uncharacterized protein LOC105328578" "genome"
"LOC105341671" 174.258558208626 1.63271245314224 0.252583933308792 4.85890120774941e-13 2.35894890007599e-10 "uncharacterized protein LOC105341671 isoform X2" "genome"
"LOC105348733" 98.3459706944041 1.63231641062928 0.760531980443061 7.9564464261103e-06 0.00039087621728272 "G2/mitotic-specific cyclin-A" "genome"
"LOC105343637" 194.568115914815 1.607014619468 0.760091605005991 9.02606186579012e-06 0.000427125987035672 "complement C1q tumor necrosis factor-related protein 2" "genome"
"LOC105322229" 38.4891296807491 1.57669289822615 0.471735632771868 5.52750857072089e-07 4.5168683898036e-05 "uncharacterized protein LOC105322229" "genome"
"LOC105344998" 160.548036307774 1.56575577682532 0.54281081595981 2.06488485616785e-06 0.000132796231269392 "uncharacterized protein LOC105344998 isoform X2" "genome"
"LOC117693157" 97.9170747803681 1.55593529527479 0.551833337755372 2.48488611432847e-06 0.000154976776299176 "uncharacterized protein LOC117693157" "genome"
"LOC105341977" 64.2426212813508 1.54659469313114 0.25741305413575 5.13285914701717e-12 2.04983213677653e-09 "marginal zone B- and B1-cell-specific protein" "genome"
"LOC117693159" 152.983903979674 1.5234906640565 0.546007080111259 2.82923285882774e-06 0.000171650598563371 "uncharacterized protein LOC117693159 isoform X2" "genome"
"LOC105328140" 251.394561836782 1.51680482397011 0.388362765637254 8.23771012021052e-08 9.9012476978841e-06 "uncharacterized protein LOC105328140" "genome"
"LOC109620821" 7.6689399058451 -1.52072128554093 0.402330218093468 1.30321048425404e-07 1.41524085921623e-05 "uncharacterized protein LOC109620821" "genome"
"LOC105334430" 20.0737672062466 -1.52162750840713 0.467341087946129 7.46499270047391e-07 5.72239068927969e-05 "uncharacterized protein LOC105334430" "genome"
"LOC105330102" 19.3617851482432 -1.53158229118332 0.507148180496262 1.49179229081796e-06 0.000101806452038668 "cytochrome P450 4F12" "genome"
"LOC117691511" 49.4455742408445 -1.55017416587425 0.368507026446388 2.72763906680541e-08 3.83729223261942e-06 "ryncolin-4-like" "genome"
"LOC105328884" 225.60283404361 -1.55165836848879 0.325805365322313 2.73669681764504e-09 4.98239802977141e-07 "uncharacterized protein LOC105328884" "genome"
"LOC105319697" 94.2530461844312 -1.56523061697891 0.185219984330986 2.26679359288244e-19 2.80629046798846e-16 "sodium/calcium exchanger 3 isoform X3" "genome"
"LOC105334533" 190.77423315004 -1.58824875379317 0.296009484912278 1.80364746780821e-10 4.6039496188589e-08 "uncharacterized protein LOC105334533 isoform X2" "genome"
"LOC105318706" 74.4518814959489 -1.59583558724109 0.419857251233085 1.24270631574218e-07 1.37647908439491e-05 "basic salivary proline-rich protein 1 isoform X1" "genome"
"LOC105318074" 364.272337643501 -1.61356600663731 0.429396184452181 1.4417712418184e-07 1.53871792876825e-05 "perlucin-like protein" "genome"
"LOC105344085" 2747.83553573055 -1.63631244898857 0.202814809997976 6.64738008249039e-18 5.4863043614154e-15 "nucleolin isoform X1" "genome"
"LOC117690402" 13.7276740066783 -1.63817073205015 0.479012236667658 4.19407630028568e-07 3.60574059705116e-05 "putative nuclease HARBI1" "genome"
"LOC105345603" 172.700901403693 -1.68567562318455 0.18374442126456 6.28870605618378e-22 1.41553056319191e-18 "peptidyl-prolyl cis-trans isomerase B isoform X2" "genome"
"LOC117688118" 706.611997874907 -1.69528708285131 0.528211703418285 7.22763088206905e-07 5.57495765233737e-05 "heavy metal-binding protein HIP-like isoform X2" "genome"
"LOC105329085" 615.983591677246 -1.69766539615765 0.204546148174752 1.19374320516273e-18 1.26055347247163e-15 "high mobility group-T protein" "genome"
"LOC117684773" 95.9956979150212 -1.70042839761596 0.376995987956469 9.72409585496916e-09 1.57365106777148e-06 "probable endochitinase" "genome"
"LOC117681070" 15.5407295922994 -1.75527447499341 0.463102862430125 1.2452799471101e-07 1.37647908439491e-05 "uncharacterized protein LOC117681070" "genome"
"LOC109617043" 15.8374214922527 -1.75678883887661 0.601300857995665 1.34340821694168e-06 9.38523325385784e-05 "heavy metal-binding protein HIP-like isoform X1" "genome"
"LOC117688064" 713.070095197814 -1.90528562394877 0.523116694705404 1.65059436852975e-07 1.71717296490742e-05 "cerebellin-3-like isoform X1" "genome"
"LOC117683038" 21.0630377951227 -2.01780955967731 0.384235862489219 3.88861979212496e-10 9.08322887292584e-08 "uncharacterized protein LOC117683038" "genome"
